Weather,Capacity,Company,BestPosition,BestFitness,BeforeOptimalPrice,BeforePrice,optimal_rate,save_price
spring,4000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 824.6108148723288, 845.1870904109591, 833.800599358904, 0, 0, 0, 970.1986191780821, 1073.5756273972602, 515.231578980267, 335.26028045455644, 1141.431583561644, 0, 0]",1931292.6087703223,1882401.420644106,2713657.4184351503,-2.597277477058371,-48891.18812621618
spring,4500,50,"[0, 0, 0, 0, 0, 0, 0, 0, 69.50839636984767, 215.18133961938543, 0, 244.80593081653402, 845.1870904109591, 833.800599358904, 813.9143263243836, 755.169627021925, 0, 259.9309408950428, 0, 602.6807433142691, 320.88232876384063, 267.9492795375939, 1057.1217534246578, 927.6401095890411]",1895012.7970809662,1778494.4209202256,2713657.4184351503,-6.551517665175012,-116518.37616074062
spring,5000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 98.84525558743655, 0, 824.6108148723288, 163.56672502057867, 833.800599358904, 81.45901723037082, 821.1390308964383, 870.0361643835618, 0, 1073.5756273972602, 0, 1164.7832547945206, 0, 0, 927.6401095890411]",1893176.5270732406,1674587.421196345,2713657.4184351503,-13.053311108758535,-218589.1058768956
spring,1000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.377421208496, 0, 709.104232877376, 0, 0, 915.2512090997918, 0, 0, 0, 0, 0, 0]",3680526.440456684,3697986.9892974445,3905800.988745205,0.472163609317551,17460.548840760253
spring,1500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 84.90199273735622, 0, 598.4527900377982, 496.87638143836136, 0, 0, 0, 838.4359473634873, 390.2349299832025, 0, 0, 0, 0, 0, 0]",3591233.103097092,3594079.989573564,3905800.988745205,0.0792104372949641,2846.88647647202
spring,2000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 124.43738833577225, 0, 0, 282.43123326883307, 39.35577055547148, 1566.5941479452053, 0, 0, 1260.1462926707202, 0, 0, 0, 0, 0, 0]",3466622.7085053786,3490172.9898496834,3905800.988745205,0.6747597157159556,23550.281344304793
spring,2500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 141.2666533767631, 303.97154003657556, 0, 0, 1574.0150794520548, 0, 0, 709.6161076900278, 1353.5335232876714, 0, 0, 0, 0, 0, 0]",3356098.2005526484,3386265.9901258023,3905800.988745205,0.8908865889780025,30167.789573153947
spring,3000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117.19837598883983, 0, 0, 0, 1566.5941479452053, 1558.4151452054796, 1566.8906301369866, 0, 87.47542503312616, 0, 0, 0, 6.167343203206407, 0]",3235834.3097782177,3282358.990401922,3905800.988745205,1.4174159730775577,46524.6806237041
spring,3500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259.486777573154, 1561.1509479452056, 304.3223211155915, 1574.0150794520548, 0, 0, 0, 0, 0, 0, 985.8263671232877, 965.1880109589042, 0, 23.359597532667237]",3201326.6240360923,3178451.9906780412,3905800.988745205,-0.7196784291579421,-22874.63335805107
spring,4000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421.21313621457875, 1574.0150794520548, 1566.5941479452053, 649.3793456102733, 0, 1353.5335232876714, 0, 0, 0, 0, 0, 777.9646394508916]",3084827.368515207,3074544.990954161,3905800.988745205,-0.33443574874650817,-10282.37756104581
spring,4500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 170.89033444353925, 0, 0, 1561.1687013698631, 0, 1566.5941479452053, 1558.4151452054796, 1566.8906301369866, 0, 0, 885.0306471656918, 0, 0, 0, 0]",2977505.07634785,2970637.9912302806,3905800.988745205,-0.23116533006854903,-6867.085117569193
spring,5000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 46.552261850821196, 687.5231429840869, 1561.1509479452056, 716.0156012212342, 1574.0150794520548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3317553.3120145593,2866730.9915063996,3905800.988745205,-15.726007143462848,-450822.3205081597
spring,1000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1393.495732580701, 0, 0, 0, 0, 214.71600212957446, 0, 0, 0]",17921796.751990426,17929324.1906673,18137138.190115064,0.04198395096672589,7527.438676875085
spring,1500,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2439.260721299159, 0, 0, 0, 0, 0, 0]",17800520.21057578,17825417.190943424,18137138.190115064,0.13967123518596428,24896.980367641896
spring,2000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3264.5228335299353, 0, 0, 0, 0, 0, 0]",17686634.039087936,17721510.191219542,18137138.190115064,0.19680124185401504,34876.15213160589
spring,2500,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4074.720881140874, 0, 0, 0, 0, 0, 0]",17574826.708517626,17617603.19149566,18137138.190115064,0.24280534936037015,42776.482978034765
spring,3000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4909.283968127269, 0, 0, 0, 0, 0, 0]",17459657.0025135,17513696.19177178,18137138.190115064,0.30855388072602236,54039.189258277416
spring,3500,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 844.8869793943311, 0, 0, 4882.91197705796, 0, 0, 0, 0, 0, 0]",17346701.93412465,17409789.192047898,18137138.190115064,0.36236658139470707,63087.257923249155
spring,4000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6401.599442093167, 0, 0, 0, 0, 0, 0, 0]",17253717.467106212,17305882.19232402,18137138.190115064,0.3014277147971432,52164.72521780804
spring,4500,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6429.970849315068, 0, 930.1369931261081, 0, 0, 0, 0, 0]",17149998.51354716,17201975.192600142,18137138.190115064,0.3021552959531156,51976.67905298248
spring,5000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2273.544948529206, 0, 5830.375364383562, 0, 0, 0, 0, 0, 0]",17018797.186933108,17098068.19287626,18137138.190115064,0.4636255104900127,79271.00594315305
spring,1000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6.074072412339494, 0, 0, 550.1559075616278, 0, 731.0208875778392, 0, 0, 0, 0, 0, 338.3805116505651, 0, 0, 0]",6754877.301718014,6743935.890507308,6951749.889955068,-0.16224073580099524,-10941.411210706457
spring,1500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2443.6959485901607, 0, 0, 0, 0, 0, 0]",6614519.849049626,6640028.890783427,6951749.889955068,0.38417064373332366,25509.041733801365
spring,2000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 835.0335771199059, 0, 1135.150237937046, 0, 678.5621274855141, 68.34294041731619, 0, 0, 547.6054254437986, 0, 0, 0, 0]",6518033.5619565,6536121.891059547,6951749.889955068,0.27674406023224873,18088.32910304703
spring,2500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525.0792082520489, 2395.7844164383564, 224.50244193127452, 0, 893.3941891160291, 0, 0, 0, 0, 0]",6421828.176269126,6432214.891335666,6951749.889955068,0.16147960293632582,10386.715066540055
spring,3000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 539.2557228615309, 2507.3422027397264, 0, 0, 0, 1846.749106849315, 0, 0]",6333163.197057163,6328307.891611785,6951749.889955068,-0.07672359702685116,-4855.305445378646
spring,3500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2454.9293589041094, 0, 2688.4224, 0, 0, 526.6680967291071, 0, 0, 0, 0]",6185455.860447268,6224400.891887905,6951749.889955068,0.6256832122010826,38945.031440637074
spring,4000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2290.0544876712333, 0, 1728.8905967972382, 0, 0, 0, 2507.3422027397264, 0, 0, 0, 0, 0, 0]",6051122.244320338,6120493.892164024,6951749.889955068,1.1334321880870009,69371.64784368593
spring,4500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1712.0106271811287, 0, 0, 2435.8303312891057, 1658.6645054317314, 0, 1552.0263120508948, 0, 0, 0, 0]",5983919.712653535,6016586.892440143,6951749.889955068,0.5429520153303864,32667.179786607623
spring,5000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2454.9293589041094, 0, 2688.4224, 1186.7935237796028, 0, 0, 0, 1846.749106849315, 0, 0]",5880033.661779785,5912679.892716263,6951749.889955068,0.5521393264785939,32646.230936478823
spring,1000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 112.71497646710124, 0, 0, 0, 0, 0, 818.2852823129846, 0, 702.1268022791064, 0, 0, 0, 0, 0, 0]",2233477.8876687344,2247575.0728696017,2455389.0723173628,0.6272175453017726,14097.185200867243
spring,1500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 42.799862820167945, 0, 0, 0, 0, 0, 952.1765260273974, 927.9857095890411, 0, 0, 0, 0, 529.5013255538189, 0, 0, 0]",2134518.766289766,2143668.0731457216,2455389.0723173628,0.4268061352674575,9149.306855955627
spring,2000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 277.7851908747608, 0, 0, 0, 938.8969643835617, 0, 0, 939.2413808219179, 929.9847452054796, 139.11090549233714, 0, 0, 0, 0, 0]",2023135.1347004613,2039761.0734218408,2455389.0723173628,0.8150924604854985,16625.938721379498
spring,2500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124.62807781937855, 461.4045989564664, 0, 927.9857095890411, 939.2413808219179, 929.9847452054796, 0, 0, 0, 706.169095890411, 0, 0]",1916555.467607242,1935854.0736979605,2455389.0723173628,0.996903968792095,19298.606090718415
spring,3000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 72.0086824576102, 0, 329.2317705600925, 930.0539835616439, 0, 938.8969643835617, 952.1765260273974, 0, 241.74640868968623, 0, 825.6389917808219, 0, 0, 0, 0, 538.8164383561644]",1855376.678110483,1831947.07397408,2455389.0723173628,-1.2789454711470931,-23429.604136403184
spring,3500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 496.2936218251509, 150.21780862002632, 0, 0, 0, 0, 927.9857095890411, 939.2413808219179, 929.9847452054796, 825.6389917808219, 752.6244821917808, 0, 706.169095890411, 0, 0]",1754883.547769226,1728040.0742501994,2455389.0723173628,-1.5534057293592558,-26843.473519026535
spring,4000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 912.6449753424658, 930.0539835616439, 0, 0, 952.1765260273974, 927.9857095890411, 939.2413808219179, 0, 0, 0, 0, 0, 555.8419726027398, 92.35295233447559]",1785070.1880284408,1624133.0745263188,2455389.0723173628,-9.90910880557368,-160937.113502122
spring,4500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 148.90221180440687, 0, 444.42998010326727, 930.0539835616439, 0, 0, 0, 0, 939.2413808219179, 929.9847452054796, 0, 752.6244821917808, 739.339594520548, 706.169095890411, 555.8419726027398, 0]",1722428.7843053956,1520226.074802438,2455389.0723173628,-13.30083155751916,-202202.70950295753
spring,5000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 164.4617224115831, 0, 912.6449753424658, 0, 942.660690410959, 938.8969643835617, 0, 927.9857095890411, 939.2413808219179, 0, 825.6389917808219, 752.6244821917808, 739.339594520548, 5.886370604060354, 0, 538.8164383561644]",1556420.8612178809,1416319.0750785577,2455389.0723173628,-9.891964925456662,-140101.78613932314
spring,1000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 686.74745455587, 0, 949.8654152986303, 0, 0, 0, 0, 0, 0]",2548068.993335365,2566107.569927525,2773921.569375286,0.7029548099836436,18038.576592159923
spring,1500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117.05819451441953, 0, 1044.80453529863, 181.47296418606885, 156.62220434448454, 949.8654152986303, 0, 0, 0, 0, 0, 0]",2439439.6386642507,2462200.5702036447,2773921.569375286,0.9244141933372813,22760.93153939396
spring,2000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 49.39691668771228, 0, 0, 146.02193911570464, 1046.0684873534246, 958.4374541367647, 0, 1006.1843887232877, 0, 0, 0, 0, 0, 10.385817482396646, 0]",2336597.1432556123,2358293.570479764,2773921.569375286,0.9200053587788874,21696.42722415179
spring,2500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1003.0407375013698, 0, 1046.0684873534246, 0, 1012.6083248547944, 0, 0, 101.78717143713595, 0, 826.2339988273973, 0, 0, 0]",2251827.875945979,2254386.5707558836,2773921.569375286,0.11349849414010976,2558.6948099047877
spring,3000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 231.935944049476, 0, 0, 0, 1046.0684873534246, 0, 1012.6083248547944, 1006.1843887232877, 575.2531143934771, 0, 908.9380673643836, 0, 0, 0, 0]",2149170.012435731,2150479.571032003,2773921.569375286,0.0608961188895913,1309.5585962720215
spring,3500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1001.9387826652055, 1003.0407375013698, 562.2894516566763, 1046.0684873534246, 0, 0, 0, 949.8654152986303, 0, 0, 380.62330036714786, 782.5254677228039, 0, 0]",2067415.5166753237,2046572.5713081222,2773921.569375286,-1.0184317751253322,-20842.945367201464
spring,4000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290.09258718226346, 341.99837024247927, 1045.498208943768, 1044.80453529863, 1012.6083248547944, 0, 949.8654152986303, 902.4378598684931, 137.01335298671694, 0, 0, 771.3827506849316, 0]",1960962.8399730457,1942665.5715842415,2773921.569375286,-0.9418640375596341,-18297.26838880428
spring,4500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 68.58757515910682, 607.634428842235, 0, 1003.0407375013698, 1032.477150761644, 1046.0684873534246, 0, 1012.6083248547944, 1006.1843887232877, 0, 0, 560.2334198077675, 0, 309.7264695596894, 0, 716.1097456]",1875134.8800094724,1838758.5718603611,2773921.569375286,-1.978308012035944,-36376.308149111224
spring,5000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 643.4063676952404, 1001.9387826652055, 1003.0407375013698, 1032.477150761644, 1046.0684873534246, 31.389241439316166, 0, 0, 949.8654152986303, 902.4378598684931, 666.6037485011009, 519.3140502142501, 385.8803794398614, 0, 0]",1802915.4939251437,1734851.5721364804,2773921.569375286,-3.923328247893982,-68063.92178866337
summer,1000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 908.7654703353815, 171.37927581151914, 0, 0, 0, 0, 260.26275350866064, 0, 0, 89.1781415242083, 75.55955046856072]",27694010.699034493,27694413.451126527,27981234.45167671,0.0014542719698482794,402.75209203362465
summer,1500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2255.266931729128, 0, 0, 0, 0, 36.7402668232483, 0]",27482411.205456033,27551002.950851437,27981234.45167671,0.24896278918689455,68591.74539540336
summer,2000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3020.698528859659, 0, 0, 0, 0, 35.26968063701591, 0]",27314294.046115335,27407592.450576343,27981234.45167671,0.34041079904866156,93298.40446100757
summer,2500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3763.9299279219276, 0, 0, 0, 0, 0, 56.37017023196432]",27149142.4630838,27264181.950301252,27981234.45167671,0.42194366010010165,115039.48721745238
summer,3000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3999.3889133269226, 518.4951617074012, 0, 0, 0, 0, 66.4603046220915, 0]",26982567.69815221,27120771.45002616,27981234.45167671,0.5095863594020824,138203.75187394768
summer,3500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.886602636406188, 5035.861843933078, 0, 0, 0, 0, 0, 79.13452743109879, 5.446302916223339]",26866325.288707286,26977360.949751068,27981234.45167671,0.4115882989837312,111035.66104378179
summer,4000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6043.51519468996, 0, 0, 0, 0, 70.72076749715025, 0]",26646872.690800097,26833950.449475974,27981234.45167671,0.697168160268144,187077.758675877
summer,4500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6706.992598355679, 0, 0, 0, 0, 78.16570420559057, 56.928199843419854]",26495581.51549477,26690539.94920088,27981234.45167671,0.7304402011992476,194958.43370610848
summer,5000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 682.7860367130319, 0, 6883.549545205479, 0, 0, 0, 0, 76.35337606158853, 0]",26311679.124480996,26547129.44892579,27981234.45167671,0.8869144398371873,235450.32444479316
summer,1000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.97596275116442, 0, 142.44191021684918, 0, 0, 471.46684036322335, 337.25738790218827, 528.2291221860092, 0, 0, 0, 0, 0, 0]",4371590.236638424,4403337.423625158,4690158.424175343,0.7209801096868359,31747.18698673416
summer,1500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 36.28929287544902, 0, 0, 0, 0, 0, 0, 1322.5555726027396, 912.4263045322048, 0, 0, 0, 0, 0, 0]",4193912.3719521323,4259926.923350065,4690158.424175343,1.5496639399160854,66014.5513979327
summer,2000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1353.5459506849315, 971.7709452616451, 412.9302456366075, 0, 0, 0, 0, 0, 0, 0]",4088291.7024553586,4116516.4230749737,4690158.424175343,0.6856457674115567,28224.720619615167
summer,2500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7787889759469544, 0, 4.8871710232006595, 572.5822075095648, 612.7554498675012, 5.770814770467176, 1322.5555726027396, 1269.6113095890412, 0, 0, 0, 0, 0, 0]",3857401.1985996785,3973105.9227998815,4690158.424175343,2.912198326659889,115704.72420020308
summer,3000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1353.5459506849315, 1340.6534136986302, 1322.5555726027396, 0, 0, 0, 359.73511375706306, 0, 0, 0]",3757740.1638614065,3829695.4225247893,4690158.424175343,1.878876796315702,71955.25866338285
summer,3500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 301.386432409118, 0, 395.9230873065092, 1374.3139068493151, 0, 1340.6534136986302, 659.8521112016258, 314.67415939074317, 0, 0, 0, 0, 500.39424687477623, 0]",3740754.779842878,3686284.922249697,4690158.424175343,-1.4776355800500292,-54469.85759318108
summer,4000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1359.1027726027396, 340.14708545601695, 1374.3139068493151, 0, 1340.6534136986302, 1322.5555726027396, 0, 0, 0, 0, 251.40875518744195, 0, 0]",3422522.8635861357,3542874.421974605,4690158.424175343,3.397003225459848,120351.55838846928
summer,4500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 285.9079002968738, 568.5290841637882, 0, 816.5128716811248, 302.20770634246304, 1374.3139068493151, 1353.5459506849315, 426.46063602156687, 1322.5555726027396, 0, 0, 29.388167841446084, 0, 0, 0, 0]",3363354.811002824,3399463.9216995127,4690158.424175343,1.0622001447403664,36109.11069668876
summer,5000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 477.2876238427647, 0, 1372.2332054794522, 1374.3139068493151, 1353.5459506849315, 1340.6534136986302, 0, 1269.6113095890412, 0, 0, 0, 0, 0, 0]",3262159.6231130147,3256053.4214244206,4690158.424175343,-0.18753383001692012,-6106.201688594185
summer,1000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 447.931962722323, 0, 321.662217485709, 0, 375.9574444412744, 0, 310.69288919209015, 0, 0, 0, 29.561176248871107, 42.42725882870543, 0]",8590818.816608012,8631748.76571831,8918569.766268494,0.4741791057781258,40929.949110297486
summer,1500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187.6776397315042, 0, 0, 0, 2048.7925479452056, 0, 0, 0, 0, 40.78391512416466, 15.05487262925504]",8422258.489815664,8488338.265443217,8918569.766268494,0.7784771713984365,66079.77562755346
summer,2000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2160.2414465753427, 0, 856.2292204083069, 0, 0, 0, 0, 40.972332314012476, 0]",8252075.059885259,8344927.765168125,8918569.766268494,1.1126843502520758,92852.70528286602
summer,2500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2091.320284931507, 1632.7752363049522, 0, 0, 0, 0, 91.11863231866485, 0]",8092286.710680098,8201517.264893034,8918569.766268494,1.3318334972054697,109230.55421293527
summer,3000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1050.2688063372495, 2091.320284931507, 1326.8619298840044, 0, 0, 0, 0, 113.3081367611822, 2.6240390250701253]",7926573.183312443,8058106.7646179395,8918569.766268494,1.6323137077687109,131533.5813054964
summer,3500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1584.6914322287887, 0, 0, 1652.7048128938213, 2048.7925479452056, 0, 0, 0, 0, 0, 64.86050428547749]",7751165.29878878,7914696.264342848,8918569.766268494,2.0661685564713927,163530.96555406787
summer,4000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8198187850010825, 0, 1888.5731998713343, 29.684588623850424, 2029.2820999791536, 2041.794684750301, 0, 0, 0, 0, 0, 118.03382434436598]",7591165.669722622,7771285.764067756,8918569.766268494,2.317764393351207,180120.09434513375
summer,4500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2151.303189041096, 2144.92615890411, 0, 0, 2048.7925479452056, 0, 0, 0, 0, 0, 323.4465807066972]",7496505.683507853,7627875.263792665,8918569.766268494,1.7222303163291783,131369.58028481156
summer,5000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2144.92615890411, 0, 2091.320284931507, 2048.7925479452056, 1229.0719095389356, 0, 0, 0, 0, 118.67355461964814]",7357811.476499812,7484464.7635175735,8918569.766268494,1.6922156896926426,126653.28701776173
summer,1000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1460.0170710764603, 0, 0, 64.60170982850103, 0, 0, 0]",4571365.4730189415,4614351.880134747,4901172.880684932,0.9315806040034947,42986.407115805894
summer,1500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255.8799415346035, 210.93669571243493, 272.0435348055174, 1525.2233424657536, 0, 0, 0, 24.670171252497127, 0, 0]",4400130.241612338,4470941.379859655,4901172.880684932,1.5838082459837464,70811.1382473167
summer,2000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498.29946961353744, 559.0420691708639, 1679.2786849315069, 0, 0, 0, 0, 0, 0, 0]",4299663.755512175,4327530.879584563,4901172.880684932,0.6439497451965732,27867.124072387815
summer,2500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235.26479353463165, 0, 1432.0559347010446, 45.74101323919075, 0, 1442.6511440977097, 376.77038276974224, 0, 0, 0, 0, 0, 284.26770186526585]",4100627.1571851154,4184120.3793094703,4901172.880684932,1.9954784890327242,83493.22212435491
summer,3000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1357.0823884290778, 769.8145020208715, 1060.0518451700311, 0, 0, 470.7422773197079, 876.2853698630139, 0, 0, 0, 0]",4015195.8415785986,4040709.8790343786,4901172.880684932,0.6314246313045652,25514.037455779966
summer,3500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 644.2832606505318, 0, 652.9686326896608, 1733.7698630136988, 0, 1679.2786849315069, 0.09300612196750535, 0, 0, 0, 636.365589041096, 0, 0]",3778200.859333833,3897299.378759286,4901172.880684932,3.055924317093853,119098.51942545269
summer,4000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1675.6037260273974, 0, 0, 0, 118.78118551995766, 1679.2786849315069, 1525.2233424657536, 1115.0156712328767, 0, 0, 0, 0, 0]",3648879.8735761372,3753888.878484194,4901172.880684932,2.7973391942933366,105009.00490805693
summer,4500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1675.6037260273974, 0, 113.92600361873501, 0, 1613.3487976559572, 746.1842410025214, 1525.2233424657536, 0, 0, 0, 636.365589041096, 568.1332602739726, 0]",3518159.5514554135,3610478.3782091015,4901172.880684932,2.5569693841922625,92318.82675368804
summer,5000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 660.6859828727172, 0, 1087.613925496171, 1733.7698630136988, 1184.2438650411978, 1679.2786849315069, 413.02208204147803, 0, 876.2853698630139, 0, 0, 0, 0]",3294964.9393881843,3467067.8779340093,4901172.880684932,4.963933346709651,172102.93854582496
summer,1000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.100063686347886, 0, 0, 0, 0, 1506.6496227598466, 0, 0, 0, 0, 5.113006255759419, 2.695789081523664]",5374356.30861166,5420749.8597583035,5707570.860308488,0.8558511709063034,46393.551146643236
summer,1500,7,"[0, 0, 0, 0, 0, 0, 0, 0, 9.92178872941085, 0, 0, 592.3952657746831, 2.2901885632526264, 0, 0, 0, 1455.742711125422, 214.16923344051602, 0, 0, 0, 0, 0, 0]",5208634.14620242,5277339.359483211,5707570.860308488,1.301891134920674,68705.21328079142
summer,2000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8334892123477005, 0, 0, 0, 0, 0, 0, 1642.7853925479453, 1382.9429877155858, 0, 0, 0, 0, 0, 0]",5041574.790862023,5133928.859208119,5707570.860308488,1.7988965347747596,92354.0683460962
summer,2500,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193.14691796310848, 0, 0, 0, 387.4513522779783, 0, 1642.7853925479453, 1564.2187397260275, 0, 0, 0, 0, 0, 0]",4890913.214200449,4990518.358933027,5707570.860308488,1.995887752908163,99605.14473257773
summer,3000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 93.26133820915472, 0, 1703.2197488109593, 113.92272110624629, 0, 740.5399100251802, 0, 1642.7853925479453, 0, 0, 0, 0, 0, 176.05973858910346, 69.94013621517233]",4759958.223663133,4847107.858657935,5707570.860308488,1.7979718532389337,87149.63499480207
summer,3500,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167.68955515576138, 134.03502056491044, 0, 1719.696235112329, 1718.7696244273973, 0, 1564.2187397260275, 0, 0, 0, 0, 0, 0]",4552665.99883485,4703697.3583828425,5707570.860308488,3.2109072510548944,151031.35954799224
