Weather,Capacity,Company,BestPosition,BestFitness,BeforeOptimalPrice,BeforePrice
spring,4500,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2276.7086465753428, 1818.6528618625114, 2210.135671232877, 0, 0, 0, 0, 0, 1059.401293150685, 0, 0]",4270220.645902427,4318890.017937129,5254053.015452055
spring,4500,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175.11664268444093, 1715.778019178082, 1558.0823589041097, 0, 1788.9660000000001, 0, 0, 0, 0, 889.4419397260276, 716.4629260273973, 0, 521.0505863013699, 0]",2615476.7801245763,2566439.3919403777,3501602.3894553017
spring,4500,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 688.871525157263, 0, 905.26598630137, 0, 0, 0, 910.350591780822, 0, 1023.1017534246575, 1132.056, 0, 0, 1251.6223561643837, 0, 1036.5247590575343]",2159887.738025907,2034049.7720928185,2969212.7696077446
spring,4500,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 688.8399132314969, 0, 0, 845.1870904109591, 833.800599358904, 813.9143263243836, 0, 870.0361643835618, 970.1986191780821, 0, 0, 0, 0, 1057.1217534246578, 0]",1978075.3363781036,1778494.4209202256,2713657.4184351503
spring,4500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147.94671391731677, 1561.1509479452056, 1561.1687013698631, 0, 0, 1558.4151452054796, 1566.8906301369866, 0, 0, 0, 0, 0, 0, 969.3263342465755]",2993483.0037270826,2970637.9912302806,3905800.988745205
spring,4500,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6589.020230136986, 0, 775.8782426844286, 0, 0, 0, 0, 0, 0]",17120782.200865712,17201975.192600142,18137138.190115064
spring,4500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2482.3075068493154, 0, 2395.7844164383564, 0, 2486.806549533755, 0, 0, 0, 0, 0, 0]",5935393.900705711,6016586.892440143,6951749.889955068
spring,4500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 644.7242799240188, 912.6449753424658, 930.0539835616439, 942.660690410959, 0, 0, 0, 0, 929.9847452054796, 0, 0, 739.339594520548, 706.169095890411, 0, 0]",1775347.4320952147,1520226.074802438,2455389.0723173628
spring,4500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1001.9387826652055, 0, 0, 0, 1044.80453529863, 1012.6083248547944, 0, 949.8654152986303, 0, 908.9380673643836, 826.2339988273973, 788.9799452054795, 115.41965770690683, 716.1097456]",1910053.9317595742,1838758.5718603611,2773921.569375286
summer,1000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7330930216915306, 0, 0, 0, 7.784567211828574, 1182.8022818083216, 323.7902626494553, 0, 11.76880071239869, 0, 0, 0, 0]",27646153.06482746,27694413.451126527,27981234.45167671
summer,1000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1322.5555726027396, 194.55463208856798, 0, 0, 0, 0, 0, 0]",4356697.601184193,4403337.423625158,4690158.424175343
summer,1000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 540.467216536136, 0, 0, 0, 976.6429881545657, 0, 11.76880071299108, 0, 0, 0, 0]",8583488.379419299,8631748.76571831,8918569.766268494
summer,1000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.670101519792937, 0, 1487.440103171514, 0, 0, 11.76880071238948, 0, 0, 0]",4566091.493835687,4614351.880134747,4901172.880684932
summer,1000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1517.1102046912997, 0, 0, 0, 0, 11.768800712392439, 0]",5373112.043016929,5420749.8597583035,5707570.860308488
summer,1000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1211.989657719147, 305.12054697215876, 0, 0, 0, 11.76880071238987, 0, 0]",5414095.609254896,5462355.995553957,5749176.996104142
summer,1000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1198.8892834247781, 318.22083406408444, 0.947553087356736, 0, 0, 0, 10.81911298317206, 0]",9293154.70209101,9340842.44420598,9627663.444756163
summer,1000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 555.1231361981561, 0, 0, 0, 961.9870684931508, 0, 0, 0, 11.768800712389858, 0, 0]",3610472.6134603443,3658732.999759404,3945554.0003095893
summer,1000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1517.1102046913074, 0, 11.768800712387616, 0, 0, 0, 0]",7026281.158381774,7074541.544680837,7361362.545231021
summer,1000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1235.6561767508865, 19.51493869160539, 261.9390892488158, 0, 0, 0, 0, 0, 11.76880071238683]",3680339.126037207,3727976.9427785836,4014797.943328767
summer,1000,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168.46842324818869, 0, 0, 937.6541784286145, 0, 0, 0, 422.57206523596477, 0, 0, 0, 0, 0.18433848947322481]",6663379.012016133,6677887.564601409,6964708.565151594
summer,1000,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 692.2184547945207, 0, 0, 727.8208767123288, 0, 0, 108.83967389684707, 0, 0, 0]",2441721.0969844037,2482011.9645950207,2768832.965145205
summer,1000,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235.6101864120778, 0, 0, 1204.9332164383563, 0, 0, 88.33560255326238, 0, 0, 0, 0]",4580032.69837367,4622006.950241596,4908827.950791781
summer,1000,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1189.245106849315, 327.86509784198813, 0, 11.768800712393272, 0, 0, 0, 0]",3927320.0132055487,3975580.3995046103,4262401.400054794
summer,1000,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6599139290333715, 0, 180.69747980336462, 1329.7528109589043, 0, 11.768800712392897, 0, 0, 0, 0]",5306923.477479521,5355183.863778583,5642004.864328767
summer,1000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1517.1102046913027, 0, 11.768800712393823, 0, 0, 0, 0]",7522839.925643905,7571100.311942968,7857921.31249315
summer,1000,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 538.2717535353762, 902.2716493150685, 0, 0, 0, 0, 88.33560255324927, 0, 0]",2771167.1037917896,2813141.355659716,3099962.3562099
summer,1000,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.440352092545965, 0, 0, 0, 0, 0, 1497.6698525987608, 11.768800712388483, 0, 0, 0, 0, 0]",19367308.559145276,19415568.945444338,19702389.945994522
summer,1000,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109.25150781938197, 0, 0, 1407.8586968719237, 0, 0, 0, 0, 0, 0]",7561183.306674603,7607823.129115569,7894644.129665754
summer,1000,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1440.543402850441, 0, 0, 0, 0, 0, 88.33560255325274, 0]",8247951.24742271,8285252.545915569,8572073.546465755
summer,1000,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1440.543402850436, 0, 0, 88.33560255325938, 0, 0, 0, 0]",5112353.02881021,5154327.280678136,5441148.28122832
summer,1000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.240083297168994, 713.6497413263759, 0, 277.94079681197053, 509.2795832557904, 11.768800712387513, 0, 0, 0, 0, 0]",4504281.733079145,4552542.119378205,4839363.119928391
summer,1000,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.112755571158935, 0, 0, 1500.997449119106, 0, 11.768800713409565, 0, 0, 0, 0]",6822646.832416596,6870907.218715569,7157728.219265753
summer,1000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 473.913187625498, 153.95009492769387, 647.5666930564686, 0, 241.68022908164718, 0, 0, 0, 0, 0, 0]",4569640.9549023565,4616280.7773433225,4903101.777893508
summer,1000,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.505666155772154, 907.9788939525376, 0.8318389435413764, 605.7938056394569, 0, 11.768800712388186, 0, 0, 0, 0]",3533570.171969616,3581830.5582686774,3868651.5588188623
summer,1000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 833.800599358904, 0, 0, 0, 683.3096053324009, 0, 11.768800712391908, 0, 0, 0, 0]",3201929.84687785,3250190.2331769112,3537011.2337270956
summer,1000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75.17964028893851, 1052.578112655297, 0, 389.352451747071, 0, 0, 0, 0, 11.768800712388014, 0]",4887590.127590632,4935227.944332006,5222048.944882191
summer,1000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1517.11020469126, 11.768800712432862, 0, 0, 0, 0, 0]",23496227.345095962,23544487.731395014,23831308.7319452
summer,1000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1517.1102046913045, 0, 11.768800712391243, 0, 0, 0, 0]",8809575.11601541,8857835.502314473,9144656.502864657
summer,1000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 952.1765260273974, 0, 0, 564.9336786639088, 0, 0, 0, 11.768800712390721, 0, 0]",2949476.9879218554,2997737.3742209165,3284558.374771101
summer,1000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 567.244789392676, 0, 0, 949.8654152986303, 0, 0, 0, 11.76880071238789, 0, 0]",3336675.165592247,3384935.5518913083,3671756.5524414917
summer,1500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09555893442582078, 0, 0, 2275.569748102526, 17.65320106859247, 0, 0, 0, 0, 0]",27478612.37140284,27551002.950851437,27981234.45167671
summer,1500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1340.6534136986302, 0, 935.0118933383312, 0, 0, 0, 0, 0, 0]",4189967.1896886183,4259926.923350065,4690158.424175343
summer,1500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2048.7925479452056, 0, 244.5259601603361, 0, 0, 0, 0]",8434573.93951606,8488338.265443217,8918569.766268494
summer,1500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1645.564385154089, 0, 0, 630.1009218828692, 0, 17.653201068586185, 0, 0, 0, 0]",4398550.800411063,4470941.379859655,4901172.880684932
summer,1500,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1642.7853925479453, 632.8799144890129, 0, 17.653201068573726, 0, 0, 0, 0]",5204948.780034621,5277339.359483211,5707570.860308488
summer,1500,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 670.2125637893892, 0, 0, 1490.602540486275, 0, 0, 0, 0, 0, 132.5034038298805, 0]",5262993.547539576,5318945.495278865,5749176.996104142
summer,1500,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210.89056003317086, 0, 0, 1597.852531431467, 466.92221557232307, 0, 0, 0, 0, 0, 0]",9127472.21026944,9197431.943930887,9627663.444756163
summer,1500,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122.26419782333085, 1191.4163506849316, 0, 961.9847585286993, 0, 0, 0, 0, 0, 17.653201068582643]",3443865.774372249,3515322.499484313,3945554.0003095893
summer,1500,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 539.3065623739942, 0, 0, 0, 0, 1621.508541901673, 0, 0, 0, 132.50340382987244, 0, 0, 0]",6868169.666603853,6931131.044405744,7361362.545231021
summer,1500,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1241.3697534246576, 1034.2955536123031, 0, 17.653201068583616, 0, 0, 0, 0]",3512175.8630548986,3584566.442503491,4014797.943328767
summer,1500,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2250.881409406027, 0, 0, 42.43709869951525, 0, 0, 0]",6464121.242873225,6534477.064326317,6964708.565151594
summer,1500,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 670.6800000000001, 0, 0, 692.2184547945207, 124.49374537155775, 673.4229041095891, 0, 132.5034038298734, 0, 0, 0, 0, 0]",2275640.08651804,2338601.464319929,2768832.965145205
summer,1500,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1172.334378082192, 988.4807261934652, 0, 132.50340382988745, 0, 0, 0, 0, 0]",4415635.072164616,4478596.449966504,4908827.950791781
summer,1500,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1201.9981163232605, 602.2913757762702, 267.2764425047084, 204.09937241192193, 0, 0, 0, 17.653201084177525, 0, 0]",3759779.31978335,3832169.899229518,4262401.400054794
summer,1500,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1810.728591780822, 0, 464.93671525613377, 0, 17.65320106858325, 0, 0, 0, 0]",5139382.7840549,5211773.3635034915,5642004.864328767
summer,1500,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89.6612741602489, 0, 2186.0040328767127, 17.653201068583336, 0, 0, 0, 0, 0]",7355299.232219282,7427689.8116678735,7857921.31249315
summer,1500,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 917.1703232876713, 0, 0, 443.99832621504345, 914.4966575342465, 0, 0, 0, 17.653201068581833, 0, 0]",2597340.275936032,2669730.8553846236,3099962.3562099
summer,1500,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2275.6653070369453, 0, 0, 0, 0, 0, 0]",19202198.7115078,19272158.445169244,19702389.945994522
summer,1500,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 323.38274265339953, 0, 1952.282564383562, 0, 0, 0, 0, 0, 0]",7394452.895179029,7464412.628840477,7894644.129665754
summer,1500,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172.32168223548504, 0, 0, 0, 2103.3436248014764, 0, 17.65320106858328, 0, 0, 0, 0]",8069451.466191884,8141842.045640478,8572073.546465755
summer,1500,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00031770187605417466, 614.5625413839388, 0, 2.6849426094324302, 0, 1319.5318935331643, 0, 338.885145254905, 0, 11.984830132714372, 0.4029777084076123, 0, 0, 5.255946981670513]",4938805.669929642,5010916.780403044,5441148.28122832
summer,1500,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1542.2286079868265, 204.8919438069669, 382.55655222002986, 145.9882030231158, 0, 0, 0, 17.653201068605174, 0, 0]",4336741.039654524,4409131.619103114,4839363.119928391
summer,1500,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186.6585001680381, 0, 2089.0052383561647, 0, 17.654769580688928, 0, 0, 0, 0]",6655106.267766872,6727496.718440479,7157728.219265753
summer,1500,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1766.460676712329, 0, 509.2046303246324, 0, 0, 17.653201068583652, 0, 0, 0]",4400479.697619638,4472870.27706823,4903101.777893508
summer,1500,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 908.8751671232876, 371.3930626060205, 0, 995.3970773076518, 17.65320106858517, 0, 0, 0, 0, 0]",3366029.4785449933,3438420.0579935852,3868651.5588188623
summer,1500,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 813.9143263243836, 821.1390308964383, 525.7617470548419, 0, 132.50340382988094, 0, 0, 0, 0, 0]",3043818.35509993,3106779.7329018186,3537011.2337270956
summer,1500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1558.4151452054796, 0, 717.2501618314747, 17.653201068589865, 0, 0, 0, 0, 0]",4719426.864608323,4791817.444056914,5222048.944882191
summer,1500,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2275.6653070369616, 0, 0, 0, 0, 1.5274915924097077, 16.12570947615391]",23329620.50600786,23401077.231119927,23831308.7319452
summer,1500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 939.2636052696192, 0, 1220.5859389463346, 83.17331931225597, 0, 0, 50.1625751177674, 0, 0, 0]",8644732.690867439,8714425.00203938,9144656.502864657
summer,1500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286.8560207133386, 0, 936.1130025354546, 0, 0, 937.8460810268717, 0, 132.50340382987986, 0, 0, 0, 0, 0]",2791365.496143935,2854326.873945824,3284558.374771101
summer,1500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9232804374447638, 0, 1012.6083248547944, 311.2682864460913, 949.8654152986303, 0, 0, 0, 0, 17.65320106858428, 0]",3170068.3265041527,3241525.0516162156,3671756.5524414917
summer,2000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 637.4226279005794, 2243.664177800296, 0, 0, 0, 176.67120510651037, 0, 0, 0]",27323643.946840495,27407592.450576343,27981234.45167671
summer,2000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1353.5459506849315, 0, 411.06314910864336, 1269.6113095890412, 23.53760142477651, 0, 0, 0, 0, 0]",4019995.6504768506,4116516.4230749737,4690158.424175343
summer,2000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.8941164417854, 0, 0, 2091.320284931507, 905.0060080093214, 23.53760142478007, 0, 0, 0, 0, 0]",8248406.992570002,8344927.765168125,8918569.766268494
summer,2000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1717.5335981362994, 0, 0, 1316.6868112463148, 0, 23.537601424778828, 0, 0, 0, 0]",4231010.10698644,4327530.879584563,4901172.880684932
summer,2000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1718.7696244273973, 1162.3171812734897, 0, 0, 176.67120510650201, 0, 0, 0, 0]",5049980.355472266,5133928.859208119,5707570.860308488
summer,2000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2097.225556779178, 0, 71.85096089944808, 0, 0, 0, 0, 510.3666657315069, 0, 378.31482739726033]",5170055.390283863,5175534.995003774,5749176.996104142
summer,2000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2382.8059450539686, 0, 0, 0, 0, 0, 0, 674.9520657534248, 0]",9046686.762857411,9054021.443655794,9627663.444756163
summer,2000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1212.2393424657535, 0, 0, 0, 0, 0, 961.9870684931508, 124.19454779369342, 0, 759.3370520547945, 0, 0, 0]",3345996.7338816854,3371911.999209221,3945554.0003095893
summer,2000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1010.7814402871837, 0, 0, 0, 0, 1870.3053654136988, 0, 0, 0, 176.6712051065009, 0, 0, 0]",6703772.040394799,6787720.544130652,7361362.545231021
summer,2000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382.7745865228065, 1256.9424657534246, 1241.3697534246576, 0, 0, 0, 0, 176.67120510650486, 0, 0]",3357207.4384925454,3441155.9422283983,4014797.943328767
summer,2000,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 783.3389999765881, 0, 2250.881409406027, 0, 23.5376014247759, 0, 0, 0, 0]",6294545.791453102,6391066.564051226,6964708.565151594
summer,2000,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 670.6800000000001, 270.078173766177, 0, 692.2184547945207, 0, 673.4229041095891, 727.8208767123288, 0, 0, 0, 0, 0, 0]",2124084.7372291097,2195190.964044837,2768832.965145205
summer,2000,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1219.6596821917808, 0, 0, 456.49390707075054, 0, 1204.9332164383563, 0, 55.14847372588629, 0, 0, 121.52273138061996, 0, 0]",4251237.44595556,4335185.949691412,4908827.950791781
summer,2000,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193.6408547945207, 0, 0, 0, 0, 0, 1118.8563287671234, 745.2608272457489, 0, 0, 0, 0, 0]",3651492.1031962056,3688759.398954426,4262401.400054794
summer,2000,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1845.0708164383564, 0, 0, 1189.1495929442576, 0, 0, 0, 0, 0, 0]",4975083.218346468,5068362.863228399,5642004.864328767
summer,2000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 848.2163765058938, 0, 2186.0040328767127, 0, 23.53760142478692, 0, 0, 0, 0]",7187758.538794661,7284279.311392783,7857921.31249315
summer,2000,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 900.5158356164384, 0, 326.91546691686256, 0, 892.2924493150686, 0, 914.4966575342465, 0, 0, 23.537601424777723, 0, 0, 0]",2429799.582511409,2526320.3551095314,3099962.3562099
summer,2000,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1046.6376887723636, 0, 0, 1834.4491169285166, 0, 176.671205106504, 0, 0, 0, 0, 0]",19044799.441158302,19128747.944894154,19702389.945994522
summer,2000,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1764.7144681511327, 1269.5059412314708, 23.537601424788722, 0, 0, 0, 0, 0]",7224481.355967263,7321002.128565385,7894644.129665754
summer,2000,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2180.629479452055, 0, 0, 853.5909299305595, 23.53760142477926, 0, 0, 0, 0, 0]",7901910.772767262,7998431.545365384,8572073.546465755
summer,2000,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1019.694861193491, 0, 0, 1861.391944507397, 0, 0, 0, 0, 0, 0, 176.67120510649772]",4792903.683142233,4867506.280127953,5441148.28122832
summer,2000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1550.5592547945207, 0, 1483.6611545880892, 0, 0, 23.537601424783716, 0, 0, 0]",4169200.3462299,4265721.118828021,4839363.119928391
summer,2000,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2210.135671232877, 0, 824.0847381497373, 0, 0, 0, 23.537601424767757, 0, 0]",6487565.445567263,6584086.218165385,7157728.219265753
summer,2000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1691.1316602739726, 0, 0, 0, 1343.0887491086414, 0, 0, 0, 23.537601424776273, 0, 0]",4232939.004195016,4329459.776793138,4903101.777893508
summer,2000,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 924.5384395835617, 908.8751671232876, 0, 177.70504925110853, 1023.1017534246575, 0, 0, 23.537601424778202, 0, 0, 0]",3198488.785120371,3295009.557718493,3868651.5588188623
summer,2000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 360.1850264620644, 0, 833.800599358904, 0, 0, 870.0361643835618, 970.1986191780821, 0, 0, 0, 23.53760142478146, 0, 0]",2866848.4600286046,2963369.2326267264,3537011.2337270956
summer,2000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106.67180664288912, 0, 1574.0150794520548, 0, 0, 0, 1353.5335232876714, 0, 0, 0, 23.537601424778355, 0, 0]",4551886.1711837,4648406.943781823,5222048.944882191
summer,2000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 653.6519009579868, 0, 1429.7714522001104, 0, 950.7970562245179, 0, 0, 0, 23.53760142476605, 0, 0]",23161145.958246715,23257666.730844833,23831308.7319452
summer,2000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2395.4416472708804, 0, 638.7787621117311, 0, 0, 0, 23.53760142477736, 0, 0]",8474493.729166165,8571014.50176429,9144656.502864657
summer,2000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 930.0539835616439, 234.94029979357325, 0, 0, 0, 939.2413808219179, 929.9847452054796, 0, 0, 0, 0, 0, 0]",2636925.3274018546,2710916.373670732,3284558.374771101
summer,2000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1003.0407375013698, 0, 0, 0, 0, 1006.1843887232877, 0, 259.55293937725634, 0, 0, 788.9799452054795, 0, 0]",3085745.89149027,3098114.5513411234,3671756.5524414917
summer,2500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.43433446216086, 0, 0, 0, 0, 0, 3777.3411772660647, 29.422001781003924, 0, 0, 0, 0, 0]",27143530.984553598,27264181.950301252,27981234.45167671
summer,2500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.919600663977143, 0, 926.0502589467018, 1353.5459506849315, 0, 1264.102717479774, 246.1569839528785, 0, 29.422001780979013, 0, 0, 0, 0]",3852454.9570522285,3973105.9227998815,4690158.424175343
summer,2500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1510.0382221946036, 0, 2091.320284931507, 0, 0, 220.83900638313074, 0, 0, 0, 0]",8096581.635223217,8201517.264893034,8918569.766268494
summer,2500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1733.26597536639, 0, 1558.8971271839462, 0, 0, 0, 0, 0, 0, 530.0344109589041]",4132608.5126950517,4184120.3793094703,4901172.880684932
summer,2500,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1514.7283920279092, 0, 0, 0, 1718.7696244273973, 0, 0, 0, 0, 0, 0, 588.6994970539333, 0]",4946926.278941437,4990518.358933027,5707570.860308488
summer,2500,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2097.225556779178, 0, 1346.6571293328002, 0, 0, 0, 0, 0, 0, 378.31482739726033]",4960130.484333441,5032124.494728681,5749176.996104142
