Weather,Capacity,Company,BestPosition,BestFitness,BeforeOptimalPrice,BeforePrice
spring,5000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2377.632501874514, 0, 2151.303189041096, 564.845327625777, 2160.2414465753427, 0, 929.1980602404099, 0, 0, 0, 0, 0, 0]",5790653.921385646,5880868.356646126,6919938.353884933
spring,6000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 385.2617676100875, 0, 2151.303189041096, 2144.92615890411, 2160.2414465753427, 2091.320284931507, 886.8117833664279, 0, 0, 0, 0, 0, 0]",5564797.034885789,5673054.357198365,6919938.353884933
spring,7000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2378.4192, 0, 2151.303189041096, 2144.92615890411, 2160.2414465753427, 2091.320284931507, 530.2984560479431, 0, 0, 0, 0, 0, 0]",5338940.148385932,5465240.357750604,6919938.353884933
spring,8000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2378.4192, 118.1500131741629, 2151.303189041096, 2144.92615890411, 2160.2414465753427, 2091.320284931507, 2048.7925479452056, 0, 0, 0, 0, 0, 0]",5116710.467290522,5257426.358302843,6919938.353884933
spring,9000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2378.4192, 1746.8967104480803, 2151.303189041096, 2144.92615890411, 2160.2414465753427, 2091.320284931507, 2048.7925479452056, 0, 7.897407797507227, 0, 0, 4.284232897958826e-12, 0]",4941098.554816356,5049612.358855082,6919938.353884933
spring,10000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1200.7839767416742, 2378.4192, 2190.6542465753428, 2151.303189041096, 2144.92615890411, 2160.2414465753427, 2091.320284931507, 2048.7925479452056, 0, 0, 0, 0, 0, 0]",4765486.642342193,4841798.359407321,6919938.353884933
spring,1000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.425109427191633, 0, 0.6468587767079935, 22.876799402526796, 0, 1398.519331330856, 210.17600613414533, 0, 0, 0, 0, 0, 0]",3294135.5545960334,3312178.441648129,3519992.4410958905
spring,2000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2300224116062684, 0, 0, 1733.7698630136988, 1146.3708628026347, 184.14756926356742, 207.76989265134839, 0, 0, 0, 0, 0, 0]",3068278.668096176,3104364.4422003683,3519992.4410958905
spring,3000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 687.0714801753853, 0, 0, 1733.7698630136988, 462.11507761759617, 1678.2489385846861, 348.7269558229187, 0, 0, 0, 0, 0, 0]",2842421.781596319,2896550.4427526067,3519992.4410958905
spring,4000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1180.2245623763777, 0, 1724.5795068493153, 0.03990547797586914, 1749.5585753424657, 1679.2786849315069, 212.8951853080711, 0, 0, 0, 0, 0, 0]",2616564.8950964613,2688736.4433048456,3519992.4410958905
spring,5000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1658.9127495231007, 0, 1724.5795068493153, 1733.7698630136988, 846.1333507660541, 1679.2786849315069, 540.5463702734664, 0, 0, 0, 0, 0, 0]",2390708.0085966047,2480922.4438570845,3519992.4410958905
spring,6000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1675.6037260273974, 0, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1257.0742742641876, 0, 0, 0, 0, 0, 0]",2164851.122096747,2273108.4444093234,3519992.4410958905
spring,7000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1358.2542245895522, 1675.6037260273974, 0, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1525.2233424657536, 0, 10.24081228031006, 0, 0, 0, 0]",1981007.033228795,2065294.4449615623,3519992.4410958905
spring,8000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 46.78469688950079, 1328.1817327230196, 1675.6037260273974, 1630.1727123287674, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1525.2233424657536, 0, 0, 0, 0, 0, 0]",1805395.120754631,1857480.4455138012,3519992.4410958905
spring,9000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1353.4584250949088, 1658.1521095890412, 1675.6037260273974, 1630.1727123287674, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1525.2233424657536, 0, 0, 0, 0, 0, 0]",1629783.2082804667,1649666.44606604,3519992.4410958905
spring,10000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0.004391615868758675, 1513.3137534246578, 1658.1521095890412, 1675.6037260273974, 1630.1727123287674, 1724.5795068493153, 1733.7698630136988, 1749.5585753424657, 1679.2786849315069, 1478.3896600794246, 1115.0156712328767, 0, 0, 0, 294.29740977116205, 0]",1474495.7066277333,1441852.446618279,3519992.4410958905
spring,1000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 514.034614018875, 195.12815852075605, 0, 839.3494933285086, 88.13183920328703, 0, 0, 0, 0, 0, 0]",4040237.790344447,4058280.677396543,4266094.676844304
spring,2000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.888886756662874, 0, 1435.8062506660763, 1641.621490996054, 181.9715817240627, 0, 0, 0, 0, 0, 0]",3814380.9038445894,3850466.6779487818,4266094.676844304
spring,3000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1292.8422373154146, 0, 19.870513192389236, 1719.696235112329, 34.00123039761017, 1642.7853925479453, 200.73670664859756, 0, 0, 0, 0, 0, 0]",3588524.0173447323,3642652.6785010207,4266094.676844304
spring,4000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1703.2197488109593, 0, 1530.7331096606135, 1717.265988762988, 830.7128996697672, 134.09005273094354, 630.5546206504415, 0, 0, 0, 0, 0, 0]",3362667.130844876,3434838.679053259,4266094.676844304
spring,5000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 743.4715605530308, 0, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 621.9220858561637, 0, 0, 0, 0, 0, 0]",3136810.2443450186,3227024.6796054984,4266094.676844304
spring,6000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1703.2197488109593, 0, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1539.1896418907033, 1402.4137533269077, 0, 0, 0, 0, 0, 0]",2910953.3578451616,3019210.680157738,4266094.676844304
spring,7000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1703.2197488109593, 1341.9054527509657, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 0, 29.33791526410288, 0, 0, 0, 0]",2727193.642743367,2811396.6807099767,4266094.676844304
spring,8000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1304.8729762974513, 1703.2197488109593, 1703.014496789041, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 0, 0, 0, 0, 0, 0]",2551581.730269203,2603582.6812622156,4266094.676844304
spring,9000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1220.8560409195654, 1720.661040449315, 1703.2197488109593, 1703.014496789041, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 0, 0, 0, 0, 0, 0]",2375969.8177950387,2395768.6818144545,4266094.676844304
spring,10000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1125.8207535776498, 1720.661040449315, 1703.2197488109593, 1703.014496789041, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 1642.7853925479453, 1564.2187397260275, 586.0917321544395, 0, 0, 0, 0, 1145.587660255164]",2226133.627677017,2187954.682366693,4266094.676844304
spring,1000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.26287367628558, 0, 45.941406522532155, 15.095771083330515, 1395.5277051160197, 0, 162.81634867325778, 0, 0, 0, 0, 0, 0]",3818682.2987179277,3836725.185770024,4044539.185217785
spring,2000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244.86349521528683, 0, 771.048889416217, 1197.046250176652, 320.8282200518766, 488.2210672955863, 251.28028798723676, 0, 0, 0, 0, 0, 0]",3592825.41221807,3628911.186322262,4044539.185217785
spring,3000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157.56781932190523, 0, 2033.9798755764805, 0, 2059.8814901983565, 146.01181088400128, 512.4913192335407, 0, 0, 0, 0, 0, 0]",3366968.5257182135,3421097.186874502,4044539.185217785
spring,4000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1540.9168397610376, 2097.225556779178, 2059.8814901983565, 349.0544364985119, 499.4980970486288, 0, 0, 0, 0, 0, 0]",3141111.639218356,3213283.187426741,4044539.185217785
spring,5000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2115.622652054795, 2097.225556779178, 2059.8814901983565, 1629.3572286328765, 281.1335976919348, 0, 0, 0, 0, 0, 0]",2915254.7527184994,3005469.1879789797,4044539.185217785
spring,6000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1569.4391706251379, 0, 1523.0102055611703, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 529.4818555595219, 0, 0, 0, 0, 0, 0]",2689397.866218642,2797655.1885312186,4044539.185217785
spring,7000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2126.9727069490414, 0, 2115.622652054795, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 1015.9799778134246, 0, 0, 0, 0, 0, 0]",2463540.979718785,2589841.1890834575,4044539.185217785
spring,8000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2126.9727069490414, 621.6358787454468, 2115.622652054795, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 2030.9156703758906, 0.07253376351110265, 0, 0, 0, 0, 0]",2256770.5414829534,2382027.1896356964,4044539.185217785
spring,9000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 128.93995632778277, 0, 2126.9727069490414, 2129.412561252603, 2115.622652054795, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 2030.9156703758906, 0, 0, 0, 0, 0, 0]",2081158.6290087886,2174213.190187935,4044539.185217785
spring,10000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 63.44268409016573, 12.851661626117727, 2031.5277133791274, 2126.9727069490414, 1787.1745635564046, 2115.622652054795, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 2030.9156703758906, 0, 0, 0, 0, 0, 0]",1905546.7165346243,1966399.1907401734,4044539.185217785
spring,1000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 653.4223784765614, 173.34816278824835, 417.17072693205955, 392.7028368745587, 0, 0, 0, 0, 0, 0]",6527055.256864525,6545098.143916623,6752912.143364384
spring,2000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.262520706333785, 0, 1112.8520983820101, 123.51913306909552, 957.3335338058304, 0, 1055.320924179586, 0, 0, 0, 0, 0, 0]",6301198.370364669,6337284.144468862,6752912.143364384
spring,3000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493.46966596472015, 0, 28.746997588398088, 1176.16327451512, 1523.485523667701, 413.8571916389635, 1274.2096618393825, 0, 0, 0, 0, 0, 0]",6075341.483864812,6129470.1450211,6752912.143364384
spring,4000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239.92673719764272, 0, 0, 3511.1565508444137, 28.23602693934355, 2306.715990214297, 460.54111509001547, 0, 0, 0, 0, 0, 0]",5849484.597364955,5921656.145573339,6752912.143364384
spring,5000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1452.1772943214244, 0, 0, 869.4453685075745, 1284.914030533141, 3491.3790246575345, 1085.304807337467, 0, 0, 0, 0, 0, 0]",5623627.710865097,5713842.146125578,6752912.143364384
spring,6000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3524.3104438356168, 48.73377670473036, 3521.569315068494, 905.033035289879, 1820.2180595298498, 0, 0, 0, 0, 0, 0]",5397770.8243652405,5506028.146677817,6752912.143364384
spring,7000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3445.8119013698633, 0, 3524.3104438356168, 0, 3077.2035424538058, 137.56461729346734, 1271.6182305472475, 0, 0, 0, 0, 0, 0]",5171913.937865382,5298214.147230055,6752912.143364384
spring,8000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3524.3104438356168, 3527.861128767123, 3521.569315068494, 1306.576577230983, 1212.835375669211, 0, 0, 0, 0, 0, 0]",4946057.051365525,5090400.147782294,6752912.143364384
spring,9000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2673.690126462559, 0, 3524.3104438356168, 3527.861128767123, 3521.569315068494, 398.59109432565316, 1083.7748371834102, 0, 0, 0, 0, 0, 0]",4720200.164865669,4882586.148334533,6752912.143364384
spring,10000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3445.8119013698633, 0, 3524.3104438356168, 3527.861128767123, 3521.569315068494, 315.7862710591895, 2031.1019906139977, 0, 0, 0, 0, 0, 0]",4494343.278365812,4674772.148886772,6752912.143364384
spring,1000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1181.5330191780822, 145.17648042312598, 45.589485469369365, 264.34512000084925, 0, 0, 0, 0, 0, 0]",2724234.1624837043,2742277.0495358007,2950091.048983562
spring,2000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1028.2232274432367, 51.05649617280326, 1191.4163506849316, 865.907715154252, 136.68442068763326, 0, 0, 0, 0, 0, 0]",2498377.2759838467,2534463.0500880396,2950091.048983562
spring,3000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 213.5105946663401, 0, 0, 0, 0, 0, 0]",2272520.38948399,2326649.0506402785,2950091.048983562
spring,4000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1047.0197914133216, 0, 1110.5152308505915, 1181.5330191780822, 1191.4163506849316, 1054.1049596656349, 961.9870684931508, 0, 0, 0, 0, 0, 0]",2046663.5029841335,2118835.0511925174,2950091.048983562
spring,5000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1198.1289205479452, 1212.2393424657535, 112.57953455630444, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 1.8639387460420753, 0, 0, 0, 0, 0]",1861102.58897548,1911021.051744756,2950091.048983562
spring,6000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 593.6442737519902, 1198.1289205479452, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 0.01745853464024824, 0.00020225153174702749, 0, 0, 0, 0]",1685490.6765013153,1703207.052296995,2950091.048983562
spring,7000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 896.9867026461291, 1198.1289205479452, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 0, 0, 605.7786684703104, 727.5406684931507, 0, 0]",1509878.764027151,1495393.0528492338,2950091.048983562
spring,8000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 56.25790286709787, 1168.40258630137, 1198.1289205479452, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 819.7679342465754, 0, 0, 291.31891534235746, 0, 0]",1498564.9126285913,1287579.053401473,2950091.048983562
spring,9000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 209.34046401315607, 1168.40258630137, 1198.1289205479452, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 0, 0, 759.3370520547945, 304.5548775093803, 0, 664.0544219178082]",1430891.3537576457,1079765.0539537116,2950091.048983562
spring,10000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 334.23952274243436, 1168.40258630137, 1198.1289205479452, 1212.2393424657535, 1157.4256438356165, 1166.0218520547944, 1181.5330191780822, 1191.4163506849316, 1157.450498630137, 961.9870684931508, 0, 0, 363.27866068224046, 727.5406684931507, 0, 0]",1470912.1897563403,871951.0545059503,2950091.048983562
spring,1000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69.95635931524944, 0, 0, 489.49064091168873, 386.73683606824494, 650.970395288483, 39.48987348776153, 0, 0, 0, 0, 0, 0]",5463625.140046858,5481668.027098955,5689482.026546716
spring,2000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012565665347812538, 338.460562605733, 1896.2109292997854, 771.3138530249381, 267.2902995470499, 0, 0, 0, 0, 0, 0]",5237768.253547001,5273854.027651194,5689482.026546716
spring,3000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1868.254236547945, 0, 1896.5639393205483, 755.2945254720056, 389.81961387378055, 0, 0, 0, 0, 0, 0]",5011911.367047145,5066040.028203432,5689482.026546716
spring,4000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1868.254236547945, 1839.9777860383563, 1611.6841686918956, 702.0040533626152, 524.6561756448949, 0, 0, 0, 0, 0, 0]",4786054.4805472875,4858226.028755671,5689482.026546716
spring,5000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1846.7419683835615, 0, 1868.254236547945, 1839.9777860383563, 987.3435207816459, 1108.1602103325877, 532.7428032730454, 0, 0, 0, 0, 0, 0]",4560197.59404743,4650412.02930791,5689482.026546716
spring,6000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1846.7419683835615, 0, 1868.254236547945, 1839.9777860383563, 1896.5639393205483, 1870.3053654136988, 498.0213347244616, 0, 0, 0, 0, 0, 0]",4334340.707547573,4442598.029860149,5689482.026546716
spring,7000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 140.65056639631578, 0, 113.56791723518985, 1846.7419683835615, 0, 1868.254236547945, 1839.9777860383563, 1896.5639393205483, 1870.3053654136988, 1880.4469561643834, 0, 0, 0, 0, 0, 0]",4116288.3284952035,4234784.030412389,5689482.026546716
spring,8000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.74738667553315, 1846.7419683835615, 1853.1152020273976, 1868.254236547945, 1839.9777860383563, 1896.5639393205483, 1870.3053654136988, 1880.4469561643834, 0, 0, 0, 0, 0, 0]",3940676.4160210397,4026970.030964627,5689482.026546716
spring,9000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1672.1025010593253, 1846.7419683835615, 1853.1152020273976, 1868.254236547945, 1839.9777860383563, 1896.5639393205483, 1870.3053654136988, 1880.4469561643834, 0, 0, 2.288990687641002, 0, 0, 0]",3765064.503546875,3819156.0315168668,5689482.026546716
spring,10000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1449.5571450704424, 1861.4784517479454, 1846.7419683835615, 1853.1152020273976, 1868.254236547945, 1839.9777860383563, 1896.5639393205483, 1870.3053654136988, 1880.4469561643834, 0, 0, 0, 0, 0, 0]",3589452.591072711,3611342.0320691057,5689482.026546716
spring,1000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 824.2492984572549, 26.06003463213234, 56.97164566778627, 662.5072812634537, 66.85584505080101, 0, 0, 0, 0, 0, 0]",2719182.3883631565,2737225.2754152524,2945039.274863014
spring,2000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1059.4098855067984, 0, 0, 227.7261693432946, 1256.9424657534246, 612.25704175839, 116.95264778094928, 0, 0, 0, 0, 0, 0]",2493325.5018632994,2529411.2759674913,2945039.274863014
