Weather,Capacity,Company,BestPosition,BestFitness,BeforeOptimalPrice,BeforePrice,optimal_rate,save_price
spring,6000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482.12996739164976, 2044.2257964113026, 0, 2383.3565144319987, 0, 0, 4520.333061432296, 0, 0, 0, 0, 69.24828871594167, 76.17177740674506]",20427674.053506896,20431710.20335179,21678594.200038355,0.019754341681247022,4036.149844892323
spring,6000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 344.688128290744, 332.6166190554044, 521.0005483148019, 0, 0, 1353.5459506849315, 0, 1322.5555726027396, 1269.6113095890412, 0, 0, 0, 0, 0, 825.0762082191782]",2759917.5591428634,2272081.2709079534,3518965.26759452,-21.470899588022405,-487836.28823491
spring,6000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2190.6542465753428, 0, 0, 1324.427931005712, 2091.320284931507, 718.2864288495059, 0, 0, 0, 2487.278465753425, 0, 339.29887947451357]",5818726.847892049,5673054.357198365,6919938.353884933,-2.567796490594954,-145672.49069368374
spring,6000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1675.6037260273974, 0, 1309.464612672512, 1733.7698630136988, 1284.6168082767383, 907.6383096604437, 0, 1115.0156712328767, 876.2853698630139, 0, 0, 568.1332602739726, 0]",2304417.26080326,2273108.4444093234,3519992.4410958905,-1.3773569171739295,-31308.81639393652
spring,6000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 162.30527025800995, 0, 1720.661040449315, 0, 1703.014496789041, 1736.5756268602738, 1719.696235112329, 1718.7696244273973, 0, 0, 0, 1058.5000109589043, 0, 0, 0, 0]",3053586.1599008534,3019210.680157738,4266094.676844304,-1.1385584970612141,-34375.479743115604
spring,6000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2126.9727069490414, 0, 983.7162775754875, 2097.225556779178, 2059.8814901983565, 2040.8263517052055, 0, 0, 0, 0, 510.3666657315069, 0, 0]",2705186.953102191,2797655.1885312186,4044539.185217785,3.305204866135552,92468.23542902758
spring,6000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3445.8119013698633, 0, 1588.9217738826035, 0, 3521.569315068494, 0, 1255.0550118849053, 0, 0, 0, 0, 0, 0]",5398944.7390599735,5506028.146677817,6752912.143364384,1.944839451691776,107083.40761784371
spring,6000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 699.5434912137608, 774.2152718514034, 0, 1157.4256438356165, 1166.0218520547944, 630.1995823753011, 0, 0, 0, 819.7679342465754, 0, 0, 157.85703409385485, 693.9902465753426, 664.0544219178082]",2199825.057180607,1703207.052296995,2950091.048983562,-29.1578175544693,-496618.0048836123
spring,6000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1861.4784517479454, 0, 0, 1868.254236547945, 1839.9777860383563, 0, 425.2438504206204, 1880.4469561643834, 1702.9440000000004, 0, 0, 0, 0, 223.98719979615078]",4458104.032505808,4442598.029860149,5689482.026546716,-0.34903006172150536,-15506.00264565926
spring,6000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 717.3719452165913, 847.753821696956, 1263.7331506849314, 0, 1274.9533150684933, 1273.6987397260273, 1256.9424657534246, 0, 0, 475.06022225720096, 771.7736572615686, 93.96032376827911, 595.7664657534247, 0, 0]",1869741.1016550106,1698155.278176447,2945039.274863014,-10.104248161735836,-171585.8234785637
spring,6000,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 424.68366273816844, 2260.3891068493153, 548.2031721290996, 1920.7345469589045, 0, 1997.0771457972605, 0, 2250.881409406027, 0, 0, 0, 0, 0, 0]",3882430.2466455237,3903150.352183803,5150034.34887037,0.5308559411934115,20720.105538279284
spring,6000,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 701.7911013698631, 0, 676.3238136986301, 0, 692.2184547945207, 654.4817753424659, 673.4229041095891, 0, 793.4467068493151, 855.7132931506851, 676.0675551303189, 619.4401341913627, 0, 0]",1376271.245905099,871998.8151956252,2118882.8118821923,-57.82948576556778,-504272.4307094738
spring,6000,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 654.1594773531311, 1206.9997150684933, 0, 1172.334378082192, 1204.9332164383563, 0, 1428.0752547945206, 0, 1599.2758356164386, 700.4194013614144, 1444.197895890411, 0]",2661552.282661875,2501946.2419572687,3748830.2386438358,-6.379275382821437,-159606.0407046061
spring,6000,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1186.5146301369864, 0, 1197.8271123287673, 1219.8555616438357, 1231.2374800102496, 1148.5758024258669, 0, 1118.8563287671234, 1003.8141369863014, 0, 1.1275780213666442, 877.033380821918, 0, 834.710288171929]",2035932.3939363766,1968764.1002887757,3215648.0969753414,-3.411698417182061,-67168.2936476008
spring,6000,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 31.178414568283323, 0, 1666.102093150685, 1686.848494088044, 988.8155784351349, 1845.0708164383564, 1810.728591780822, 1590.4334465753425, 0, 0, 0, 0, 0, 0, 0]",2917608.191501785,2945427.2547545293,4192311.2514410964,0.9444831206691164,27819.063252744265
spring,6000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 298.3145805603144, 2156.2220712328767, 617.3082437305894, 0, 0, 2195.4417534246577, 2181.802389041096, 0, 642.198734073596, 0, 0, 0, 0, 1501.5408657534247]",4707928.349316804,4657147.608749051,5904031.605435617,-1.090382887421368,-50780.74056775309
spring,6000,29,"[0, 0, 0, 0, 0, 0, 0, 0, 30.495585432289545, 884.505797260274, 695.3003364583053, 0, 912.9272547945206, 917.1703232876713, 260.48456899249567, 862.8438265134289, 0, 0, 865.1687671232876, 810.0159780821919, 386.52097521599626, 644.9038027397261, 441.1800174027398, 0]",1414251.4498367107,1047530.0125589501,2294414.0092455163,-35.00820338139221,-366721.4372777606
spring,6000,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3250.485545205559, 317.5343534147051, 0, 0, 0, 0, 0, 4785.480591780822, 671.9446108719343, 702.7348775461974, 0, 42.85354824681232]",14155507.969065782,13965839.96964768,15212723.966334244,-1.3580851551379118,-189667.9994181022
spring,6000,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1922.6770341799497, 1954.7751452054792, 0, 0, 1959.8810301369865, 1952.282564383562, 0, 4.034431112374449, 28.400999703230738, 1918.3096109589042, 26.39278366590952, 15.167548321428749]",4879411.586056465,4861307.64035453,6108191.637041097,-0.37240896979346544,-18103.94570193533
spring,6000,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2103.868405479452, 2063.499484931507, 0, 2014.2822575342468, 2008.2650301369865, 0, 1538.7467672133116]",5533257.838223599,5360226.226053159,6607110.222739725,-3.2280654747261806,-173031.61217044014
spring,6000,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1974.2392109589046, 0, 2016.1194691715073, 0, 1988.1496280142467, 1435.863511978046, 1591.988870060274, 0, 0, 0, 0, 0, 0]",2645841.469389212,2641835.2479478964,3888719.244634462,-0.15164539289221035,-4006.221441315487
spring,6000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 255.7711190107992, 1523.8510027397263, 1528.3923287671232, 0, 0, 0, 1550.5592547945207, 185.84081693213295, 1538.5952219178084, 770.0584938870718, 0, 704.4037093374363, 1337.6513095890414, 0, 369.6793211254424]",2291712.087325018,2231737.622551413,3478621.619237979,-2.687343895965686,-59974.46477360511
spring,6000,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 692.1141155375512, 777.2086024405171, 0, 1613.978905682743, 0, 771.6454015008683, 0, 1543.6936413824455, 596.6885388443072, 0, 1521.0992219178083, 78.44925248818396, 0, 0, 0]",4349723.393651076,4007169.0187654886,5254053.015452055,-8.548538214420507,-342554.374885587
spring,6000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 36.95297557933361, 0, 1715.778019178082, 1460.4581352414086, 915.581496255126, 1365.6896037949932, 894.3690114971079, 0, 1542.8205369863017, 0, 0, 716.4629260273973, 573.0430684931507, 521.0505863013699, 0]",2270456.1581896227,2254718.392768735,3501602.3894553017,-0.6979925063529577,-15737.76542088762
spring,6000,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 907.4648219178082, 894.1996849315069, 905.26598630137, 938.7599547945206, 0, 908.8751671232876, 0, 944.9911232876714, 0, 1132.056, 294.44418305745944, 424.7166052115874, 1251.6223561643837, 1166.6559452054796, 0]",1862537.9063359266,1722328.7729211769,2969212.7696077446,-8.140671840309926,-140209.13341474975
spring,6000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 828.9520362849315, 0, 824.6108148723288, 845.1870904109591, 833.800599358904, 813.9143263243836, 0, 0, 970.1986191780821, 1073.5756273972602, 1141.611484931507, 1164.7832547945206, 394.2366773977617, 0, 927.6401095890411]",1575317.631327172,1466773.421748584,2713657.4184351503,-7.4002029194931405,-108544.20957858814
spring,6000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 110.23771510479799, 760.6370290352601, 0, 1561.1509479452056, 1561.1687013698631, 0, 0, 1558.4151452054796, 1566.8906301369866, 1353.5335232876714, 0, 1009.086904109589, 184.6762253002451, 0, 0, 0]",2683233.2892289185,2658916.9920586385,3905800.988745205,-0.9145188527097786,-24316.297170280013
spring,6000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 114.93178610600772, 0, 679.7871912965893, 305.61021883669935, 0, 3203.210797329201, 0, 0, 0, 5228.641653013632, 0, 0, 0, 0, 0, 0]",16846094.995492995,16890254.1934285,18137138.190115064,0.26144779959965164,44159.1979355067
spring,6000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2290.0544876712333, 0, 0, 2095.3429186580606, 2395.7844164383564, 0, 0, 2253.936920547945, 0, 473.92044603053057, 0, 0, 0]",5723247.702979262,5704865.893268501,6951749.889955068,-0.3222128276924152,-18381.8097107606
spring,6000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 912.6449753424658, 930.0539835616439, 519.5219780476813, 938.8969643835617, 0, 0, 939.2413808219179, 0, 0, 0, 725.716842702746, 706.169095890411, 555.8419726027398, 538.8164383561644]",1667718.6223883766,1208505.0756307964,2455389.0723173628,-37.9984789487034,-459213.54675758025
spring,6000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1001.9387826652055, 1003.0407375013698, 1032.477150761644, 1046.0684873534246, 0, 0, 1006.1843887232877, 949.8654152986303, 0, 0, 0, 507.42219054883367, 0, 0]",1948470.3926877088,1527037.5726887193,2773921.569375286,-27.598064876488603,-421432.8199989896
summer,3500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 450.64505496411005, 0, 0, 0, 4837.715940131896, 0, 0, 0, 0, 55.82748613136746, 0]",26814118.534130666,26977360.949751068,27981234.45167671,0.6051089130788674,163242.4156204015
summer,3500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 112.78973613521637, 147.32476548249142, 0, 756.6290885362611, 0, 1374.3139068493151, 1310.0121193484224, 0, 1322.5555726027396, 0, 194.80413732526006, 0, 0, 0, 0, 0]",3580496.4785162807,3686284.922249697,4690158.424175343,2.869784782367149,105788.4437334165
summer,3500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2151.303189041096, 0, 689.2165258814302, 2091.320284931507, 0, 0, 0, 0, 0, 242.0315671685767, 165.45680358249246]",7799996.320460886,7914696.264342848,8918569.766268494,1.4492020925516327,114699.94388196245
summer,3500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2.025310485653796, 0, 0, 4.096965517646224, 0, 1602.0041104908412, 0, 1679.2786849315069, 1525.2233424657536, 6.55926292452024, 0, 0, 0, 0, 530.0344109589041]",3798009.66561745,3897299.378759286,4901172.880684932,2.5476542470146306,99289.71314183576
summer,3500,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300.8588270277397, 0, 0, 1736.5756268602738, 1719.696235112329, 0, 0, 0, 87.13848362108766, 1058.5000109589043, 0, 448.25912089039304, 0, 0]",4686974.3429149175,4703697.3583828425,5707570.860308488,0.35552915491302917,16723.015467924997
summer,3500,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 458.6242401195674, 0, 0, 0, 441.062060155379, 2040.8263517052055, 2030.9156703758906, 0, 0, 0, 0, 0, 378.31482739726033]",4624375.953486996,4745303.494178496,5749176.996104142,2.5483626250639935,120927.54069150053
summer,3500,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 683.7388828346424, 0, 0, 1325.971533614359, 1234.344311810863, 0, 1417.1998297596324, 0, 0, 0, 0, 0, 579.4670465753425]",8553980.88735389,8623789.942830518,9627663.444756163,0.8094939225028871,69809.05547662824
summer,3500,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 106.26369044209036, 202.7493640381419, 1212.2393424657535, 1157.4256438356165, 0, 0, 1191.4163506849316, 0, 0, 819.7679342465754, 0, 0, 0, 0, 157.48987005785256]",3089064.684670317,2941680.498383944,3945554.0003095893,-5.010203737875027,-147384.18628637306
summer,3500,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1489.334642565931, 1896.5639393205483, 0, 1880.4469561643834, 0, 0, 0, 0, 0, 76.43595754874842]",6197338.026767308,6357489.043305376,7361362.545231021,2.5190922933121134,160151.01653806772
summer,3500,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 197.81795052716552, 182.22165518402306, 1263.7331506849314, 155.3231463057154, 1274.9533150684933, 0, 1256.9424657534246, 4.625269553826062, 0, 0, 0, 0, 0, 532.8187397260274, 474.5520000000001]",3020357.5802541357,3010924.4414031217,4014797.943328767,-0.3132970964431783,-9433.138851013966
summer,3500,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 892.8812655010779, 0, 0, 28.490942257047454, 1871.6150615890413, 0, 2193.8055612201633, 0, 0, 0, 347.53487116732714, 0, 0, 0]",5894061.50113079,5960835.063225948,6964708.565151594,1.1202048267884899,66773.5620951578
summer,3500,19,"[0, 0, 0, 0, 0, 0, 0, 0, 83.61390543036964, 0, 0, 670.6800000000001, 85.94304397514793, 0, 692.2184547945207, 0, 673.4229041095891, 727.8208767123288, 153.98076256676444, 855.7132931506851, 881.3439123287671, 394.86078371214575, 0, 0]",1823158.251706446,1764959.4632195604,2768832.965145205,-3.297457516713838,-58198.788486885605
summer,3500,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1108.6368117001784, 0, 481.5392330617714, 19.477316811782558, 1179.253479452055, 0, 0, 0, 0, 1551.2457205479452, 75.35612305693354, 923.1313875669781, 0, 0]",4075281.4144769036,3904954.4488661354,4908827.950791781,-4.361816964605702,-170326.96561076818
summer,3500,22,"[0, 0, 0, 0, 0, 0, 0, 43.37654593120832, 0, 0, 1186.5146301369864, 341.33678466780117, 0, 0, 1232.1054246575343, 1227.8623561643835, 0, 1118.8563287671234, 0, 0, 62.28611381589505, 0, 0, 0]",3225111.8419598625,3258527.8981291493,4262401.400054794,1.0254954756861934,33416.056169286836
summer,3500,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 353.22643500954666, 1666.102093150685, 0, 0, 1845.0708164383564, 0, 1139.460669787416, 0, 0, 0, 0, 0, 105.86813099354328, 0]",4562178.705972754,4638131.362403122,5642004.864328767,1.6375701871241217,75952.65643036738
summer,3500,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.802045758295932, 0, 772.6385514917639, 0, 2181.802389041096, 2147.1631532403267, 130.80514590954124, 98.9615164957805, 0, 0, 0, 0]",6703187.021567673,6854047.810567505,7857921.31249315,2.2010466394359782,150860.7889998313
summer,3500,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 411.15807669838404, 0, 0, 0, 917.1703232876713, 913.8415561643837, 892.2924493150686, 0, 0, 865.1687671232876, 269.4277363222094, 188.91710545933398, 644.9038027397261, 0, 0]",2173712.5200020634,2096088.8542842553,3099962.3562099,-3.703262176083369,-77623.66571780806
summer,3500,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46.35549774781454, 0, 0, 0, 198.28905058742532, 4794.505833147489, 0, 61.9018882281632, 139.67918281571718, 0, 0, 20.41140283893742, 74.62442536955713]",18558967.94042979,18698516.444068875,19702389.945994522,0.7463078905564607,139548.50363908336
summer,3500,32,"[0, 0, 0, 0, 0, 0, 0, 0, 2.8073248566095206, 0, 0, 0, 0, 1954.7751452054792, 1359.083960525558, 11.641245498373955, 0, 1931.505736200985, 0, 0, 0, 10.434633055611089, 22.55708592371841, 14.848007392003321]",6734158.822130866,6890770.627740108,7894644.129665754,2.2727763565191306,156611.80560924206
summer,3500,33,"[0, 0, 0, 0, 0, 0, 0, 43.40830785688915, 0, 18.145170351809135, 0, 103.73127139880833, 54.416970151906675, 2181.1313095890414, 0, 9.443713074522577, 2127.524101032002, 163.98003823488975, 480.2056251394188, 0, 0, 0, 0, 0]",7484315.267384657,7568200.044540108,8572073.546465755,1.1083847765885642,83884.77715545148
summer,3500,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70.09689673678267, 944.7438844046935, 0, 1066.6684139804574, 1174.024963197397, 0, 0, 829.9636509022455, 0, 0, 0, 641.736591780822, 0, 538.0755287671233]",4414914.884455835,4437274.779302676,5441148.28122832,0.5039105297498536,22359.89484684076
summer,3500,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306.02847950721525, 1561.0000438356165, 1568.0481534246576, 0, 0, 1538.5952219178084, 372.58821907467154, 0, 0, 0, 0, 0]",3719969.5769983223,3835489.6180027453,4839363.119928391,3.0118720817859446,115520.04100442305
summer,3500,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108.60235952441775, 2276.7086465753428, 0, 0, 0, 2023.4839756461333, 0, 0, 0, 0, 940.084076712329, 0]",6117872.206289755,6153854.717340108,7157728.219265753,0.5847149908976988,35982.51105035283
summer,3500,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 651.7266903376699, 730.675876132659, 0, 1115.665825930188, 0, 1734.623802739726, 0, 1117.7851068493153, 0, 0, 0, 0, 0]",3878825.5136190224,3899228.2759678615,4903101.777893508,0.5232512924310576,20402.762348839082
summer,3500,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 894.1996849315069, 905.26598630137, 0, 0, 902.9814352322077, 910.350591780822, 944.9911232876714, 0, 0, 0, 397.1781201003166, 380.62779833173784, 0, 0]",2833159.4950105636,2864778.0568932164,3868651.5588188623,1.1037002258018684,31618.561882652808
summer,3500,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 824.6108148723288, 845.1870904109591, 833.800599358904, 813.9143263243836, 0, 0, 970.1986191780821, 0, 0, 382.70432674967753, 0, 0, 0]",2611263.731314609,2533137.7318014507,3537011.2337270956,-3.084159164831456,-78125.99951315811
summer,3500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 73.75941803348195, 0, 1561.1509479452056, 0, 1574.0150794520548, 0, 0, 0, 1353.5335232876714, 0, 0, 0, 735.1105484487227, 0, 0]",4124051.389257044,4218175.442956546,5222048.944882191,2.2313925765384974,94124.05369950226
summer,3500,54,"[0, 0, 0, 0, 0, 0, 0, 42.8211383840881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5222.109567460656, 0, 0, 0, 68.73908837157525, 3.004705898197342, 0]",22670137.64495345,22827435.230019554,23831308.7319452,0.6890725282148634,157297.58506610617
summer,3500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 557.2644486967658, 0, 0, 104.87290119723696, 0, 989.0825202703863, 1431.5359197017187, 0, 0, 0, 2063.9184657534247, 131.228005814585, 0, 0, 0]",8219156.587543471,8140783.000939013,9144656.502864657,-0.9627278677667394,-78373.58660445735
summer,3500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 930.0539835616439, 388.05308930195747, 0, 952.1765260273974, 927.9857095890411, 939.2413808219179, 929.9847452054796, 0, 0, 0, 0, 0, 0]",2202582.036898057,2280684.8728454555,3284558.374771101,3.424534308852365,78102.83594739856
summer,3500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6213113381834225, 1001.9387826652055, 1003.0407375013698, 383.8029014516403, 0, 1044.80453529863, 1012.6083248547944, 0, 0, 902.4378598684931, 0, 0, 0, 0, 0]",2683763.2738989196,2667883.0505158473,3671756.5524414917,-0.5952368631751599,-15880.223383072298
summer,4000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140.02587011564364, 0, 0, 0, 0, 5621.986322964979, 0, 0, 0, 0, 0, 0, 50.995292989036884]",26710419.77079212,26833950.449475974,27981234.45167671,0.4603521904702146,123530.67868385464
summer,4000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1359.1027726027396, 346.3148292289013, 0, 0, 1340.6534136986302, 952.6053788450191, 1269.6113095890412, 0, 0, 0, 0, 841.2850849315068, 0]",3489280.259121483,3542874.421974605,4690158.424175343,1.5127310897813673,53594.16285312176
summer,4000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2378.4192, 0, 0, 1614.1427125828134, 0, 0, 2048.7925479452056, 0, 0, 0, 0, 55.019029443734254, 14.744294732859593]",7584764.125954261,7771285.764067756,8918569.766268494,2.400138712900234,186521.63811349496
summer,4000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 325.62298672671125, 0, 1724.5795068493153, 0, 1749.5585753424657, 1679.2786849315069, 0, 0, 0, 0, 636.365589041096, 0, 0]",3609252.4011777425,3753888.878484194,4901172.880684932,3.852977058949473,144636.47730645165
summer,4000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 629.18645188983, 0, 0, 0, 1736.5756268602738, 0, 1718.7696244273973, 0, 1564.2187397260275, 0, 461.47038573602896, 0, 0, 0, 0]",4454087.248542596,4560286.85810775,5707570.860308488,2.3287923077984005,106199.60956515465
summer,4000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1491.329429354187, 0, 0, 1294.8582590690464, 854.8358551459085, 2040.8263517052055, 0, 0, 0, 0, 0, 430.6552278465754, 0]",4463786.825801451,4601892.993903404,5749176.996104142,3.0010729994138634,138106.16810195334
summer,4000,11,"[0, 0, 0, 0, 0, 0, 0, 42.73663172460168, 260.27256340185863, 0, 0, 175.21177306847085, 0, 495.733558109642, 749.7509958492747, 176.00392480431123, 3491.3790246575345, 96.9106428163997, 0, 0, 414.09067421945866, 0, 0, 0]",8391518.776302084,8480379.442555426,9627663.444756163,1.0478383291133093,88860.66625334136
summer,4000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 476.9802384803647, 354.586070800256, 1212.2393424657535, 0, 0, 1181.5330191780822, 0, 1157.450498630137, 961.9870684931508, 0, 0, 12.032807310732503, 0, 693.9902465753426, 0]",2778536.486702357,2798269.998108852,3945554.0003095893,0.7052039803103949,19733.511406495236
summer,4000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 799.7165695214672, 53.34530057560171, 1868.254236547945, 7.825448860723338, 0, 1870.3053654136988, 0, 0, 0, 1456.4607780821918, 0, 0, 58.11394846010563]",6149301.04921885,6214078.543030283,7361362.545231021,1.042431204608569,64777.4938114332
summer,4000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1263.7331506849314, 0, 0, 1273.6987397260273, 1256.9424657534246, 1241.3697534246576, 0, 0, 410.66809299788383, 0, 186.95872558222206, 0, 474.5520000000001]",2785406.165522615,2867513.94112803,4014797.943328767,2.8633784278347827,82107.775605415
summer,4000,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.366686086969935, 0, 4.042178445486419, 1653.5856288358966, 1871.6150615890413, 0, 2209.935691529863, 0, 0, 230.42200367782792, 0, 0, 0, 0]",5668759.977845372,5817424.562950856,6964708.565151594,2.5555051637846264,148664.58510548435
summer,4000,19,"[0, 0, 0, 0, 0, 0, 0, 0, 349.2129060019011, 0, 0, 670.6800000000001, 0.5617985288876364, 664.1591671232877, 692.2184547945207, 654.4817753424659, 673.4229041095891, 727.8208767123288, 1.9851792614596624, 0, 0, 867.8601863013699, 812.9399671232877, 0]",1634558.2297387938,1621548.9629444685,2768832.965145205,-0.8022740658230024,-13009.266794325318
summer,4000,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1219.6596821917808, 0, 1206.9997150684933, 427.9157190317229, 750.3740054501174, 701.8503129619514, 759.7635457883996, 0, 259.6252256080582, 0, 258.5299995972376, 212.32053051127534, 0]",3705842.6521814116,3761543.9485910432,4908827.950791781,1.4808094008976176,55701.296409631614
summer,4000,22,"[0, 0, 0, 0, 0, 0, 0, 48.07675672084249, 0, 412.1138544219957, 312.72962262845533, 0, 0, 1219.8555616438357, 0, 0, 1189.245106849315, 1118.8563287671234, 0, 937.3133589041096, 0, 877.033380821918, 0, 0]",3133233.050236937,3115117.397854057,4262401.400054794,-0.5815399572214999,-18115.652382879984
summer,4000,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 106.48353246848728, 364.12506202692066, 1666.102093150685, 0, 0, 0, 0, 1590.4334465753425, 1329.7528109589043, 0, 0, 1045.872, 0, 0, 0]",4425119.306986202,4494720.8621280305,5642004.864328767,1.5485178563208044,69601.55514182895
summer,4000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.15469132370902, 0, 0, 2203.41895890411, 0, 0, 2181.802389041096, 1585.0531211901264, 91.05561403641241, 0, 0, 0, 0, 0]",6525797.225129115,6710637.3102924125,7857921.31249315,2.7544341411478075,184840.08516329713
summer,4000,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 536.2284457439431, 900.5158356164384, 466.80070082452335, 0, 913.8415561643837, 892.2924493150686, 902.2716493150685, 0, 865.1687671232876, 0, 0, 0, 0, 387.72414246575346]",2016591.5526211208,1952678.354009163,3099962.3562099,-3.273104271409248,-63913.19861195772
summer,4000,31,"[0, 0, 0, 0, 0, 0, 0, 28.36938247018648, 0, 0, 0, 39.068003346216585, 164.2236772952274, 3247.647674695496, 741.035352294079, 606.7260208032347, 0, 0, 955.1273662084412, 0, 225.87947958121163, 0, 56.15863704865136, 32.53584341078491]",18488566.631548945,18555105.94379379,19702389.945994522,0.35860378510584257,66539.31224484369
summer,4000,32,"[0, 0, 0, 0, 0, 0, 0, 2.880441002525145, 13.05385196280816, 0, 0, 0, 0, 1954.7751452054792, 1961.052756164384, 0, 15.735152837802424, 1952.282564383562, 0, 0, 0, 5.338966896328367, 26.358027354300425, 16.737734633718414]",6594943.3895289,6747360.127465016,7894644.129665754,2.2589091890279587,152416.73793611582
summer,4000,33,"[0, 0, 0, 0, 0, 0, 0, 50.00278002827035, 0, 0, 0, 0, 0, 0, 2180.629479452055, 1707.40763589947, 180.66504506843924, 1767.5951249760803, 0, 0, 0, 0, 0, 0]",7285015.167389305,7424789.544265017,8572073.546465755,1.8825365492504063,139774.3768757116
summer,4000,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1974.2392109589046, 0, 352.6450203435558, 2041.925251084932, 512.1619029491117, 0, 0, 0, 0, 0, 641.736591780822, 0, 538.0755287671233]",4234314.837203685,4293864.279027583,5441148.28122832,1.3868496522993001,59549.44182389788
