dataset,model,time,y_true,y_pred
physics,linear,2022-01-24 00:00:00,0.0,-112.36500178192932
physics,linear,2022-01-24 01:00:00,0.0,-130.7095683700834
physics,linear,2022-01-24 02:00:00,0.0,-153.5071549982074
physics,linear,2022-01-24 03:00:00,0.0,-199.87776486420375
physics,linear,2022-01-24 04:00:00,0.0,-240.4955728445334
physics,linear,2022-01-24 05:00:00,0.0,-244.5474637402042
physics,linear,2022-01-24 06:00:00,0.0,-277.39921453322745
physics,linear,2022-01-24 07:00:00,0.0,-214.2506163060275
physics,linear,2022-01-24 08:00:00,0.0,-209.24243874315698
physics,linear,2022-01-24 09:00:00,128.4,330.36761857926206
physics,linear,2022-01-24 10:00:00,700.4,1160.2715653814776
physics,linear,2022-01-24 11:00:00,1484.0,1902.0660325246436
physics,linear,2022-01-24 12:00:00,1418.8,2276.059439510226
physics,linear,2022-01-24 13:00:00,1285.6,2390.5822811115854
physics,linear,2022-01-24 14:00:00,1104.4,2219.518653429187
physics,linear,2022-01-24 15:00:00,1253.6,1736.5087378855187
physics,linear,2022-01-24 16:00:00,650.8,1142.340534342467
physics,linear,2022-01-24 17:00:00,303.6,672.7088702798479
physics,linear,2022-01-24 18:00:00,27.200000000000003,394.45446839487204
physics,linear,2022-01-24 19:00:00,0.0,344.34743043876756
physics,linear,2022-01-24 20:00:00,0.0,409.19166209746527
physics,linear,2022-01-24 21:00:00,0.0,378.28690503596124
physics,linear,2022-01-24 22:00:00,0.0,338.2893086588242
physics,linear,2022-01-24 23:00:00,0.0,260.434269426245
physics,linear,2022-01-25 00:00:00,0.0,425.91780569368416
physics,linear,2022-01-25 01:00:00,0.0,358.30261846881126
physics,linear,2022-01-25 02:00:00,0.0,248.610271641964
physics,linear,2022-01-25 03:00:00,0.0,141.77901835805073
physics,linear,2022-01-25 04:00:00,0.0,221.56814830741803
physics,linear,2022-01-25 05:00:00,0.0,96.45195930286923
physics,linear,2022-01-25 06:00:00,0.0,91.24858407710212
physics,linear,2022-01-25 07:00:00,0.0,162.99847688859745
physics,linear,2022-01-25 08:00:00,0.0,153.7783842046531
physics,linear,2022-01-25 09:00:00,49.2,698.7038323404893
physics,linear,2022-01-25 10:00:00,299.6,1364.7005865791025
physics,linear,2022-01-25 11:00:00,553.5999999999999,1843.2635366376023
physics,linear,2022-01-25 12:00:00,402.8,2189.0088699848425
physics,linear,2022-01-25 13:00:00,735.2,2126.4898678656027
physics,linear,2022-01-25 14:00:00,502.4,1964.9793516852385
physics,linear,2022-01-25 15:00:00,1004.0,1492.9648489539195
physics,linear,2022-01-25 16:00:00,440.00000000000006,848.8647602362661
physics,linear,2022-01-25 17:00:00,168.79999999999998,331.6999153325162
physics,linear,2022-01-25 18:00:00,0.0,68.5468111838984
physics,linear,2022-01-25 19:00:00,0.0,44.30409376867351
physics,linear,2022-01-25 20:00:00,0.0,-53.214970894578755
physics,linear,2022-01-25 21:00:00,0.0,-91.21530683849255
physics,linear,2022-01-25 22:00:00,0.0,-49.10682014067129
physics,linear,2022-01-25 23:00:00,0.0,88.60911203099863
physics,linear,2022-01-26 00:00:00,0.0,117.97608739616908
physics,linear,2022-01-26 01:00:00,0.0,44.58058072158951
physics,linear,2022-01-26 02:00:00,0.0,142.65516367300256
physics,linear,2022-01-26 03:00:00,0.0,144.7103060347879
physics,linear,2022-01-26 04:00:00,0.0,91.98579604226757
physics,linear,2022-01-26 05:00:00,0.0,137.66027508276875
physics,linear,2022-01-26 06:00:00,0.0,184.03427359080342
physics,linear,2022-01-26 07:00:00,0.0,194.22017138632714
physics,linear,2022-01-26 08:00:00,0.0,234.26972313143574
physics,linear,2022-01-26 09:00:00,556.0,743.4182770594342
physics,linear,2022-01-26 10:00:00,1884.8,1489.280877910332
physics,linear,2022-01-26 11:00:00,2858.8,2033.7424490206217
physics,linear,2022-01-26 12:00:00,3320.4,2407.9891284827872
physics,linear,2022-01-26 13:00:00,3487.2,2523.9265943608802
physics,linear,2022-01-26 14:00:00,3252.4,2373.644362615238
physics,linear,2022-01-26 15:00:00,2737.2,1925.3217278723046
physics,linear,2022-01-26 16:00:00,1839.2,1322.6815171353965
physics,linear,2022-01-26 17:00:00,779.1999999999999,745.2564174602599
physics,linear,2022-01-26 18:00:00,72.8,434.6879507870101
physics,linear,2022-01-26 19:00:00,0.0,283.94757563433245
physics,linear,2022-01-26 20:00:00,0.0,127.98073244202396
physics,linear,2022-01-26 21:00:00,0.0,154.81838786698518
physics,linear,2022-01-26 22:00:00,0.0,80.58332028418499
physics,linear,2022-01-26 23:00:00,0.0,85.8761462855789
physics,linear,2022-01-27 00:00:00,0.0,214.12881515723655
physics,linear,2022-01-27 01:00:00,0.0,249.26031338264033
physics,linear,2022-01-27 02:00:00,0.0,249.21083080848064
physics,linear,2022-01-27 03:00:00,0.0,201.97314247022382
physics,linear,2022-01-27 04:00:00,0.0,194.82808101365436
physics,linear,2022-01-27 05:00:00,0.0,249.67470723412953
physics,linear,2022-01-27 06:00:00,0.0,206.58394029609394
physics,linear,2022-01-27 07:00:00,0.0,206.20327227616167
physics,linear,2022-01-27 08:00:00,0.0,313.98585558231923
physics,linear,2022-01-27 09:00:00,478.0,871.7353307718765
physics,linear,2022-01-27 10:00:00,1843.6,1616.4350803027419
physics,linear,2022-01-27 11:00:00,2614.4,2260.1468015238365
physics,linear,2022-01-27 12:00:00,3238.4,2707.6500491768984
physics,linear,2022-01-27 13:00:00,3271.6,2882.941252286465
physics,linear,2022-01-27 14:00:00,3267.2,2645.4853937716816
physics,linear,2022-01-27 15:00:00,2702.4,2261.63197893073
physics,linear,2022-01-27 16:00:00,2024.8,1661.5678947303222
physics,linear,2022-01-27 17:00:00,954.4,1133.6960429978212
physics,linear,2022-01-27 18:00:00,110.4,843.1433377224243
physics,linear,2022-01-27 19:00:00,0.0,696.0233028393748
physics,linear,2022-01-27 20:00:00,0.0,444.82169296436984
physics,linear,2022-01-27 21:00:00,0.0,313.9322355677152
physics,linear,2022-01-27 22:00:00,0.0,215.31726077678775
physics,linear,2022-01-27 23:00:00,0.0,181.79503167886764
physics,linear,2022-01-28 00:00:00,0.0,382.43785596395753
physics,linear,2022-01-28 01:00:00,0.0,319.3007755850783
physics,linear,2022-01-28 02:00:00,0.0,293.0607977366303
physics,linear,2022-01-28 03:00:00,0.0,345.7656504451719
physics,linear,2022-01-28 04:00:00,0.0,451.22483843641487
physics,linear,2022-01-28 05:00:00,0.0,363.8945232164707
physics,linear,2022-01-28 06:00:00,0.0,316.98802032398635
physics,linear,2022-01-28 07:00:00,0.0,290.27234395105575
physics,linear,2022-01-28 08:00:00,20.0,365.2385493455772
physics,linear,2022-01-28 09:00:00,686.8000000000001,866.1424421214056
physics,linear,2022-01-28 10:00:00,1731.2,1530.3452202099445
physics,linear,2022-01-28 11:00:00,2448.0,2402.6991467704947
physics,linear,2022-01-28 12:00:00,3645.2,2675.750722832628
physics,linear,2022-01-28 13:00:00,3701.6,2861.727822977811
physics,linear,2022-01-28 14:00:00,3474.4,2736.1365586739066
physics,linear,2022-01-28 15:00:00,2936.4,2312.6412956689155
physics,linear,2022-01-28 16:00:00,2354.4,1710.0294875711859
physics,linear,2022-01-28 17:00:00,1224.0,1107.5233842799446
physics,linear,2022-01-28 18:00:00,102.8,686.8613556879093
physics,linear,2022-01-28 19:00:00,0.0,533.1214404469326
physics,linear,2022-01-28 20:00:00,0.0,461.9373841366786
physics,linear,2022-01-28 21:00:00,0.0,367.46933074597257
physics,linear,2022-01-28 22:00:00,0.0,324.08953765051683
physics,linear,2022-01-28 23:00:00,0.0,313.85130563304915
physics,linear,2022-01-29 00:00:00,0.0,409.6433586062583
physics,linear,2022-01-29 01:00:00,0.0,425.49326807272087
physics,linear,2022-01-29 02:00:00,0.0,526.9545193804755
physics,linear,2022-01-29 03:00:00,0.0,559.4685455694632
physics,linear,2022-01-29 04:00:00,0.0,582.4140339183356
physics,linear,2022-01-29 05:00:00,0.0,472.2754201424218
physics,linear,2022-01-29 06:00:00,0.0,470.5519751257466
physics,linear,2022-01-29 07:00:00,0.0,408.61816937726417
physics,linear,2022-01-29 08:00:00,0.0,488.8948582476635
physics,linear,2022-01-29 09:00:00,211.2,953.8974938188612
physics,linear,2022-01-29 10:00:00,957.6,1805.1354616731767
physics,linear,2022-01-29 11:00:00,2563.6,2441.0892096561447
physics,linear,2022-01-29 12:00:00,2965.6,2831.513703310803
physics,linear,2022-01-29 13:00:00,2886.8,2895.6521290947285
physics,linear,2022-01-29 14:00:00,3090.0,2734.6634258801187
physics,linear,2022-01-29 15:00:00,3014.0,2345.72093879318
physics,linear,2022-01-29 16:00:00,2269.2,1666.969094520338
physics,linear,2022-01-29 17:00:00,1290.8,1103.2085728879067
physics,linear,2022-01-29 18:00:00,102.0,700.5346556398938
physics,linear,2022-01-29 19:00:00,0.0,550.3636094842981
physics,linear,2022-01-29 20:00:00,0.0,444.20829066756016
physics,linear,2022-01-29 21:00:00,0.0,375.76317354641515
physics,linear,2022-01-29 22:00:00,0.0,415.04159317204005
physics,linear,2022-01-29 23:00:00,0.0,420.51160919010954
physics,linear,2022-01-30 00:00:00,0.0,612.583923610424
physics,linear,2022-01-30 01:00:00,0.0,654.9555137969475
physics,linear,2022-01-30 02:00:00,0.0,662.47730862968
physics,linear,2022-01-30 03:00:00,0.0,665.1853395326233
physics,linear,2022-01-30 04:00:00,0.0,640.322410514206
physics,linear,2022-01-30 05:00:00,0.0,655.7432523825614
physics,linear,2022-01-30 06:00:00,0.0,670.3527386426389
physics,linear,2022-01-30 07:00:00,0.0,502.64602565423445
physics,linear,2022-01-30 08:00:00,0.0,463.1846829921602
physics,linear,2022-01-30 09:00:00,566.0,983.0579158976622
physics,linear,2022-01-30 10:00:00,2042.0,1838.582853953866
physics,linear,2022-01-30 11:00:00,3286.8,2490.285852776362
physics,linear,2022-01-30 12:00:00,3475.2000000000003,2859.7208666296683
physics,linear,2022-01-30 13:00:00,2967.6,2984.271722422536
physics,linear,2022-01-30 14:00:00,3422.4,2848.7025433091976
physics,linear,2022-01-30 15:00:00,2868.4,2375.589171674428
physics,linear,2022-01-30 16:00:00,1306.4,1763.320245115364
physics,linear,2022-01-30 17:00:00,750.0,1206.810736586635
physics,linear,2022-01-30 18:00:00,157.6,849.237011102947
physics,linear,2022-01-30 19:00:00,0.0,700.2518697722965
physics,linear,2022-01-30 20:00:00,0.0,516.9437341767359
physics,linear,2022-01-30 21:00:00,0.0,329.6287186216409
physics,linear,2022-01-30 22:00:00,0.0,276.0601760828771
physics,linear,2022-01-30 23:00:00,0.0,288.4857295426689
physics,linear,2022-01-31 00:00:00,0.0,503.65089703835065
physics,linear,2022-01-31 01:00:00,0.0,549.6144022362721
physics,linear,2022-01-31 02:00:00,0.0,459.56426118955414
physics,linear,2022-01-31 03:00:00,0.0,448.5613044901837
physics,linear,2022-01-31 04:00:00,0.0,365.564583037523
physics,linear,2022-01-31 05:00:00,0.0,442.68649153018055
physics,linear,2022-01-31 06:00:00,0.0,418.0659577428082
physics,linear,2022-01-31 07:00:00,0.0,481.227135021383
physics,linear,2022-01-31 08:00:00,0.0,456.4195349887873
physics,linear,2022-01-31 09:00:00,769.2,1140.2684319452105
physics,linear,2022-01-31 10:00:00,2440.0,1910.4508411812662
physics,linear,2022-01-31 11:00:00,3332.4,2469.92974951995
physics,linear,2022-01-31 12:00:00,3750.4,2895.107922052083
physics,linear,2022-01-31 13:00:00,3792.8,3091.981624036516
physics,linear,2022-01-31 14:00:00,3616.0,2795.49903524776
physics,linear,2022-01-31 15:00:00,3202.8,2389.397811660334
physics,linear,2022-01-31 16:00:00,2500.4,1657.044431872713
physics,linear,2022-01-31 17:00:00,1384.0,1131.2497862954478
physics,linear,2022-01-31 18:00:00,130.8,621.7865188746941
physics,linear,2022-01-31 19:00:00,0.0,459.6061137849017
physics,linear,2022-01-31 20:00:00,0.0,382.8567638187375
physics,linear,2022-01-31 21:00:00,0.0,254.0113464432427
physics,linear,2022-01-31 22:00:00,0.0,149.72287763098961
physics,linear,2022-01-31 23:00:00,0.0,81.36927880571102
physics,linear,2022-02-01 00:00:00,0.0,173.4823230716238
physics,linear,2022-02-01 01:00:00,0.0,38.35496505322203
physics,linear,2022-02-01 02:00:00,0.0,-27.29198110813377
physics,linear,2022-02-01 03:00:00,0.0,-100.74011394570789
physics,linear,2022-02-01 04:00:00,0.0,-104.98548651482406
physics,linear,2022-02-01 05:00:00,0.0,-53.623410803025536
physics,linear,2022-02-01 06:00:00,0.0,5.8879946305055455
physics,linear,2022-02-01 07:00:00,0.0,12.127206968500559
physics,linear,2022-02-01 08:00:00,1.2,246.135361964376
physics,linear,2022-02-01 09:00:00,576.8,903.4852638745767
physics,linear,2022-02-01 10:00:00,1370.8,1495.7718850938763
physics,linear,2022-02-01 11:00:00,2404.4,2163.4709674566247
physics,linear,2022-02-01 12:00:00,3048.4,2650.8637186263804
physics,linear,2022-02-01 13:00:00,3240.8,2702.1474766664824
physics,linear,2022-02-01 14:00:00,2657.2,2087.413240376551
physics,linear,2022-02-01 15:00:00,1701.2,1787.5068218829024
physics,linear,2022-02-01 16:00:00,980.0,1239.6408191085616
physics,linear,2022-02-01 17:00:00,830.0000000000001,766.3566155097931
physics,linear,2022-02-01 18:00:00,108.8,253.11017113801427
physics,linear,2022-02-01 19:00:00,0.0,206.4926944029503
physics,linear,2022-02-01 20:00:00,0.0,211.8648282686845
physics,linear,2022-02-01 21:00:00,0.0,190.90642541944362
physics,linear,2022-02-01 22:00:00,0.0,212.4248181948683
physics,linear,2022-02-01 23:00:00,0.0,229.03945234323373
physics,linear,2022-02-02 00:00:00,0.0,349.6370643056358
physics,linear,2022-02-02 01:00:00,0.0,309.681627216851
physics,linear,2022-02-02 02:00:00,0.0,356.9991353187861
physics,linear,2022-02-02 03:00:00,0.0,330.13894586714537
physics,linear,2022-02-02 04:00:00,0.0,346.7535800155109
physics,linear,2022-02-02 05:00:00,0.0,313.128997127233
physics,linear,2022-02-02 06:00:00,0.0,287.6458565056231
physics,linear,2022-02-02 07:00:00,0.0,216.6906318507838
physics,linear,2022-02-02 08:00:00,0.0,305.7307105014171
physics,linear,2022-02-02 09:00:00,278.79999999999995,772.414530934826
physics,linear,2022-02-02 10:00:00,644.4,1430.516896366888
physics,linear,2022-02-02 11:00:00,1733.2,2044.8488380103702
physics,linear,2022-02-02 12:00:00,3238.4,2412.763794726621
physics,linear,2022-02-02 13:00:00,3376.4,2624.583177036013
physics,linear,2022-02-02 14:00:00,2658.8,2526.7474579735062
physics,linear,2022-02-02 15:00:00,2492.4,2198.795356123679
physics,linear,2022-02-02 16:00:00,2523.2,1580.0021437413213
physics,linear,2022-02-02 17:00:00,1336.8,1084.9498194525077
physics,linear,2022-02-02 18:00:00,154.0,634.7970104842999
physics,linear,2022-02-02 19:00:00,0.0,487.2434363651199
physics,linear,2022-02-02 20:00:00,0.0,376.4469233356841
physics,linear,2022-02-02 21:00:00,0.0,277.8398359998213
physics,linear,2022-02-02 22:00:00,0.0,323.5143150403227
physics,linear,2022-02-02 23:00:00,0.0,340.06374397431864
physics,linear,2022-02-03 00:00:00,0.0,630.9782176757335
physics,linear,2022-02-03 01:00:00,0.0,528.2472548656666
physics,linear,2022-02-03 02:00:00,0.0,417.3344340574632
physics,linear,2022-02-03 03:00:00,0.0,366.8685444299846
physics,linear,2022-02-03 04:00:00,0.0,283.2516113741316
physics,linear,2022-02-03 05:00:00,0.0,270.9480369663703
physics,linear,2022-02-03 06:00:00,0.0,261.1967293806555
physics,linear,2022-02-03 07:00:00,0.0,205.32278688891324
physics,linear,2022-02-03 08:00:00,0.0,243.042003301676
physics,linear,2022-02-03 09:00:00,769.6,958.3902016209161
physics,linear,2022-02-03 10:00:00,2399.6,1665.8118560326375
physics,linear,2022-02-03 11:00:00,3238.8,2270.130685284331
physics,linear,2022-02-03 12:00:00,3706.4,2584.225172442553
physics,linear,2022-02-03 13:00:00,3878.0,2693.7003327714147
physics,linear,2022-02-03 14:00:00,3744.8,2628.4087335617733
physics,linear,2022-02-03 15:00:00,3321.2000000000003,2361.682170215112
physics,linear,2022-02-03 16:00:00,2601.2,1757.5829923213068
physics,linear,2022-02-03 17:00:00,1424.8,1123.1740321881784
physics,linear,2022-02-03 18:00:00,159.60000000000002,648.3543930702963
physics,linear,2022-02-03 19:00:00,0.0,508.4744501483664
physics,linear,2022-02-03 20:00:00,0.0,440.9616167138512
physics,linear,2022-02-03 21:00:00,0.0,471.50142839563273
physics,linear,2022-02-03 22:00:00,0.0,481.59853597642893
physics,linear,2022-02-03 23:00:00,0.0,531.1028536213505
physics,linear,2022-02-04 00:00:00,0.0,743.2772043464913
physics,linear,2022-02-04 01:00:00,0.0,747.0856170151328
physics,linear,2022-02-04 02:00:00,0.0,779.7441562828308
physics,linear,2022-02-04 03:00:00,0.0,805.3723218824884
physics,linear,2022-02-04 04:00:00,0.0,731.2165621640289
physics,linear,2022-02-04 05:00:00,0.0,584.3675182247463
physics,linear,2022-02-04 06:00:00,0.0,394.00149139710527
physics,linear,2022-02-04 07:00:00,0.0,316.15092380254896
physics,linear,2022-02-04 08:00:00,0.0,307.32926338222137
physics,linear,2022-02-04 09:00:00,746.4000000000001,961.3240381855512
physics,linear,2022-02-04 10:00:00,2225.2,1558.5779239847884
physics,linear,2022-02-04 11:00:00,3116.4,2109.504515187977
physics,linear,2022-02-04 12:00:00,3652.4,2454.871058849272
physics,linear,2022-02-04 13:00:00,3920.8,2624.2763118164785
physics,linear,2022-02-04 14:00:00,3756.4,2544.082099663713
physics,linear,2022-02-04 15:00:00,3248.8,2287.051390158452
physics,linear,2022-02-04 16:00:00,2392.8,1599.1591243044086
physics,linear,2022-02-04 17:00:00,1092.8000000000002,935.1628842981274
physics,linear,2022-02-04 18:00:00,142.4,518.0081519859369
physics,linear,2022-02-04 19:00:00,0.0,341.1709120315704
physics,linear,2022-02-04 20:00:00,0.0,60.66538977322671
physics,linear,2022-02-04 21:00:00,0.0,137.85250348025352
physics,linear,2022-02-04 22:00:00,0.0,95.0507626996382
physics,linear,2022-02-04 23:00:00,0.0,22.387303768995707
physics,linear,2022-02-05 00:00:00,0.0,146.2737019354047
physics,linear,2022-02-05 01:00:00,0.0,12.230879475845768
physics,linear,2022-02-05 02:00:00,0.0,97.16805550176241
physics,linear,2022-02-05 03:00:00,0.0,174.10830233972138
physics,linear,2022-02-05 04:00:00,0.0,20.117048591653656
physics,linear,2022-02-05 05:00:00,0.0,118.19610318108994
physics,linear,2022-02-05 06:00:00,0.0,-4.604218995837982
physics,linear,2022-02-05 07:00:00,0.0,29.252584189892787
physics,linear,2022-02-05 08:00:00,0.0,251.1803033858174
physics,linear,2022-02-05 09:00:00,819.6,711.5935223330088
physics,linear,2022-02-05 10:00:00,2520.4,1443.307387850745
physics,linear,2022-02-05 11:00:00,3531.2,2061.659019826206
physics,linear,2022-02-05 12:00:00,4015.2,2615.6756100009757
physics,linear,2022-02-05 13:00:00,4161.2,2740.1207027392575
physics,linear,2022-02-05 14:00:00,3984.4,2570.4966083284553
physics,linear,2022-02-05 15:00:00,3379.2000000000003,2234.8635424027802
physics,linear,2022-02-05 16:00:00,2017.6,1399.4671591398685
physics,linear,2022-02-05 17:00:00,1036.4,716.2766501426678
physics,linear,2022-02-05 18:00:00,71.6,329.0524199428519
physics,linear,2022-02-05 19:00:00,0.0,43.68976998382436
physics,linear,2022-02-05 20:00:00,0.0,95.16208694104512
physics,linear,2022-02-05 21:00:00,0.0,82.44300851080698
physics,linear,2022-02-05 22:00:00,0.0,5.1147703671085765
physics,linear,2022-02-05 23:00:00,0.0,-78.64667576745478
physics,linear,2022-02-06 00:00:00,0.0,129.4229128458171
physics,linear,2022-02-06 01:00:00,0.0,78.46737070544623
physics,linear,2022-02-06 02:00:00,0.0,-4.669392187901394
physics,linear,2022-02-06 03:00:00,0.0,-68.31931966725142
physics,linear,2022-02-06 04:00:00,0.0,-28.131662281013632
physics,linear,2022-02-06 05:00:00,0.0,205.4657099196038
physics,linear,2022-02-06 06:00:00,0.0,126.03284683996026
physics,linear,2022-02-06 07:00:00,0.0,59.03787121828009
physics,linear,2022-02-06 08:00:00,0.0,-12.971498483775122
physics,linear,2022-02-06 09:00:00,843.2,751.5628044272797
physics,linear,2022-02-06 10:00:00,2421.6,1756.7511700111809
physics,linear,2022-02-06 11:00:00,3320.4,2334.182165700719
physics,linear,2022-02-06 12:00:00,3788.8,2437.5134709063514
physics,linear,2022-02-06 13:00:00,3675.2,2231.237183415882
physics,linear,2022-02-06 14:00:00,3585.2,2158.819345731581
physics,linear,2022-02-06 15:00:00,3086.4,1791.1990196073557
physics,linear,2022-02-06 16:00:00,2393.6,916.0972975972632
physics,linear,2022-02-06 17:00:00,1107.6,408.31661481500555
physics,linear,2022-02-06 18:00:00,138.39999999999998,1.3206037162633493
physics,linear,2022-02-06 19:00:00,0.0,158.45544538024592
physics,linear,2022-02-06 20:00:00,0.0,107.79340103531808
physics,linear,2022-02-06 21:00:00,0.0,55.65195407000215
physics,linear,2022-02-06 22:00:00,0.0,104.02321301126017
physics,linear,2022-02-06 23:00:00,0.0,64.50131515860562
physics,linear,2022-02-07 00:00:00,0.0,341.0424303661616
physics,linear,2022-02-07 01:00:00,0.0,267.86111362268434
physics,linear,2022-02-07 02:00:00,0.0,261.401468983677
physics,linear,2022-02-07 03:00:00,0.0,210.24068018824983
physics,linear,2022-02-07 04:00:00,0.0,272.9897692613895
physics,linear,2022-02-07 05:00:00,0.0,342.02755324668374
physics,linear,2022-02-07 06:00:00,0.0,455.9672564054316
physics,linear,2022-02-07 07:00:00,0.0,397.5601604539779
physics,linear,2022-02-07 08:00:00,0.0,548.2505159010296
physics,linear,2022-02-07 09:00:00,361.6,1076.8334962116505
physics,linear,2022-02-07 10:00:00,1671.2,1871.2223387172203
physics,linear,2022-02-07 11:00:00,1234.4,2387.405656322162
physics,linear,2022-02-07 12:00:00,1274.8,2713.7958666246222
physics,linear,2022-02-07 13:00:00,1592.4,2876.734352076682
physics,linear,2022-02-07 14:00:00,1790.8000000000002,2685.733457246355
physics,linear,2022-02-07 15:00:00,763.1999999999999,2234.826155091796
physics,linear,2022-02-07 16:00:00,500.4,1629.0916791325644
physics,linear,2022-02-07 17:00:00,202.8,1101.310009140906
physics,linear,2022-02-07 18:00:00,55.60000000000001,600.5640472633341
physics,linear,2022-02-07 19:00:00,0.0,653.9621678978281
physics,linear,2022-02-07 20:00:00,0.0,602.4701936566282
physics,linear,2022-02-07 21:00:00,0.0,580.9894613565295
physics,linear,2022-02-07 22:00:00,0.0,527.2764057390557
physics,linear,2022-02-07 23:00:00,0.0,476.6565206824803
physics,linear,2022-02-08 00:00:00,0.0,657.873243129919
physics,linear,2022-02-08 01:00:00,0.0,607.6868973094739
physics,linear,2022-02-08 02:00:00,0.0,632.960831537342
physics,linear,2022-02-08 03:00:00,0.0,599.5831155181321
physics,linear,2022-02-08 04:00:00,0.0,593.0582656647554
physics,linear,2022-02-08 05:00:00,0.0,533.9235936073875
physics,linear,2022-02-08 06:00:00,0.0,495.73211365838824
physics,linear,2022-02-08 07:00:00,0.0,383.1322122819537
physics,linear,2022-02-08 08:00:00,22.8,529.0797714033077
physics,linear,2022-02-08 09:00:00,831.6,1146.709668532257
physics,linear,2022-02-08 10:00:00,2213.6,1844.1680682037463
physics,linear,2022-02-08 11:00:00,2972.0,2423.7888127307488
physics,linear,2022-02-08 12:00:00,3640.400000000001,2728.020129735438
physics,linear,2022-02-08 13:00:00,3472.0,2795.922953659133
physics,linear,2022-02-08 14:00:00,3593.2000000000003,2673.1125003480374
physics,linear,2022-02-08 15:00:00,3158.0,2301.749186231247
physics,linear,2022-02-08 16:00:00,2414.4,1625.1079223935355
physics,linear,2022-02-08 17:00:00,1294.0,1000.6868944812268
physics,linear,2022-02-08 18:00:00,192.4,317.92831384510737
physics,linear,2022-02-08 19:00:00,0.0,398.11252940882616
physics,linear,2022-02-08 20:00:00,0.0,289.41904642001316
physics,linear,2022-02-08 21:00:00,0.0,240.71711393232033
physics,linear,2022-02-08 22:00:00,0.0,178.74736409039247
physics,linear,2022-02-08 23:00:00,0.0,56.33842186124252
physics,linear,2022-02-09 00:00:00,0.0,201.46492574850504
physics,linear,2022-02-09 01:00:00,0.0,-49.32225825270439
physics,linear,2022-02-09 02:00:00,0.0,16.311118950947957
physics,linear,2022-02-09 03:00:00,0.0,-143.9049994319396
physics,linear,2022-02-09 04:00:00,0.0,-54.05534146120499
physics,linear,2022-02-09 05:00:00,0.0,-124.57702687991423
physics,linear,2022-02-09 06:00:00,0.0,-181.71443850405853
physics,linear,2022-02-09 07:00:00,0.0,-168.2351342049442
physics,linear,2022-02-09 08:00:00,23.200000000000003,-39.547178150780155
physics,linear,2022-02-09 09:00:00,818.8000000000001,598.2769724281751
physics,linear,2022-02-09 10:00:00,2076.4,1531.9262342041634
physics,linear,2022-02-09 11:00:00,2904.8,2432.320424223699
physics,linear,2022-02-09 12:00:00,3192.4,2783.802889953892
physics,linear,2022-02-09 13:00:00,3030.0,2825.6901387340713
physics,linear,2022-02-09 14:00:00,2972.8,2631.620064114414
physics,linear,2022-02-09 15:00:00,1826.8,2190.862526914939
physics,linear,2022-02-09 16:00:00,654.8,1540.5427298213494
physics,linear,2022-02-09 17:00:00,430.0,968.0007563959639
physics,linear,2022-02-09 18:00:00,104.4,482.2469039256798
physics,linear,2022-02-09 19:00:00,0.0,578.2013770489921
physics,linear,2022-02-09 20:00:00,0.0,379.7349890943535
physics,linear,2022-02-09 21:00:00,0.0,374.3227314382009
physics,linear,2022-02-09 22:00:00,0.0,237.0743632026581
physics,linear,2022-02-09 23:00:00,0.0,225.04396874546205
physics,linear,2022-02-10 00:00:00,0.0,389.6387337587279
physics,linear,2022-02-10 01:00:00,0.0,382.89642681876853
physics,linear,2022-02-10 02:00:00,0.0,394.3833327354622
physics,linear,2022-02-10 03:00:00,0.0,228.87600834141926
physics,linear,2022-02-10 04:00:00,0.0,511.8567450136901
physics,linear,2022-02-10 05:00:00,0.0,466.14850603923867
physics,linear,2022-02-10 06:00:00,0.0,569.789218509256
physics,linear,2022-02-10 07:00:00,0.0,523.3955627172426
physics,linear,2022-02-10 08:00:00,7.199999999999999,719.9332088101177
physics,linear,2022-02-10 09:00:00,747.2,1225.3982742829905
physics,linear,2022-02-10 10:00:00,1520.4,1907.5816929320974
physics,linear,2022-02-10 11:00:00,2806.4,2510.8554384191807
physics,linear,2022-02-10 12:00:00,3476.0,2951.4467846423067
physics,linear,2022-02-10 13:00:00,3707.2,3103.7840450688345
physics,linear,2022-02-10 14:00:00,3539.6,2909.480350675135
physics,linear,2022-02-10 15:00:00,3099.2000000000003,2521.316018996535
physics,linear,2022-02-10 16:00:00,2427.2,1870.991839666455
physics,linear,2022-02-10 17:00:00,1452.0,1183.7790713665163
physics,linear,2022-02-10 18:00:00,226.8,480.4000254968332
physics,linear,2022-02-10 19:00:00,0.0,612.3073596772344
physics,linear,2022-02-10 20:00:00,0.0,491.0595327901292
physics,linear,2022-02-10 21:00:00,0.0,468.8512243841161
physics,linear,2022-02-10 22:00:00,0.0,382.09896147901225
physics,linear,2022-02-10 23:00:00,0.0,199.49132987524035
physics,linear,2022-02-11 00:00:00,0.0,375.79328774663645
physics,linear,2022-02-11 01:00:00,0.0,181.17843117833104
physics,linear,2022-02-11 02:00:00,0.0,498.8347435548442
physics,linear,2022-02-11 03:00:00,0.0,274.99641565335753
physics,linear,2022-02-11 04:00:00,0.0,153.1233664506958
physics,linear,2022-02-11 05:00:00,0.0,105.29625122876655
physics,linear,2022-02-11 06:00:00,0.0,91.09777017813985
physics,linear,2022-02-11 07:00:00,0.0,14.203071270571627
