y_true,y_pred
2.5854297e-05,-29.355076
2.5854297e-05,-26.355503
2.5854297e-05,-28.365513
2.5854297e-05,-13.304662
2.5854297e-05,-1.0249375
2.5854297e-05,-2.2644396
2.5854297e-05,16.635708
2.5854297e-05,7.445216
2.5854297e-05,38.594143
128.4,461.78232
700.4,1312.7628
1484.0,1957.3802
1418.8,2308.4724
1285.6,2760.628
1104.4,2476.7615
1253.6,2149.4697
650.8,1218.5449
303.6,488.7479
27.200039,-17.71268
2.5854297e-05,-10.248998
2.5854297e-05,-12.166295
2.5854297e-05,-19.30051
2.5854297e-05,-18.207188
2.5854297e-05,-10.357152
2.5854297e-05,13.8954115
2.5854297e-05,0.331874
2.5854297e-05,-79.306984
2.5854297e-05,-27.615147
2.5854297e-05,-3.134984
2.5854297e-05,-5.5596666
2.5854297e-05,-73.46909
2.5854297e-05,20.406399
2.5854297e-05,148.15085
49.199978,583.68933
299.6,1409.8632
553.6,1792.2177
402.80002,1686.5651
735.2,2463.146
502.4,2494.8562
1004.0,2050.4434
440.0,955.28375
168.80002,284.91052
2.5854297e-05,-12.764501
2.5854297e-05,-11.995336
2.5854297e-05,-18.263157
2.5854297e-05,-15.26566
2.5854297e-05,-35.334385
2.5854297e-05,-63.57871
2.5854297e-05,-55.79587
2.5854297e-05,-74.208595
2.5854297e-05,-58.902866
2.5854297e-05,-34.971104
2.5854297e-05,-53.82059
2.5854297e-05,-32.702244
2.5854297e-05,-32.034763
2.5854297e-05,-21.271336
2.5854297e-05,30.724758
556.0,486.5278
1884.8,1931.2035
2858.8,2789.845
3320.4,3368.8196
3487.2,3511.289
3252.4001,3401.0176
2737.2,2612.201
1839.2001,1692.7246
779.2,654.06525
72.80001,-1.607457
2.5854297e-05,40.568935
2.5854297e-05,-29.90244
2.5854297e-05,-37.428318
2.5854297e-05,-37.790073
2.5854297e-05,-35.15781
2.5854297e-05,-53.406834
2.5854297e-05,-47.89847
2.5854297e-05,-33.22562
2.5854297e-05,-29.58707
2.5854297e-05,-27.106297
2.5854297e-05,-17.617954
2.5854297e-05,-14.444676
2.5854297e-05,-9.359349
2.5854297e-05,48.895535
478.0,689.4524
1843.6,2105.7449
2614.4001,3181.7593
3238.4001,3540.7961
3271.6,3668.2527
3267.2002,3428.6018
2702.4,2992.9265
2024.8,2054.053
954.39996,1057.5236
110.40005,49.566677
2.5854297e-05,31.524197
2.5854297e-05,-9.324681
2.5854297e-05,-34.51639
2.5854297e-05,-30.200718
2.5854297e-05,-30.084934
2.5854297e-05,-58.739048
2.5854297e-05,-48.475315
2.5854297e-05,-37.43839
2.5854297e-05,-34.566074
2.5854297e-05,-30.669102
2.5854297e-05,-24.04227
2.5854297e-05,-21.473667
2.5854297e-05,-25.540623
20.000027,73.09658
686.8,805.2691
1731.2001,2071.2205
2448.0,3088.2852
3645.2002,3584.3474
3701.6,3708.5557
3474.4,3637.5122
2936.4001,3034.1206
2354.4,2279.6838
1224.0,1126.5829
102.80001,23.747341
2.5854297e-05,-1.3149155
2.5854297e-05,-7.1704454
2.5854297e-05,-4.278844
2.5854297e-05,-15.738072
2.5854297e-05,-14.5958605
2.5854297e-05,-58.669163
2.5854297e-05,-53.44614
2.5854297e-05,-34.496006
2.5854297e-05,-21.301304
2.5854297e-05,-15.628697
2.5854297e-05,-28.326023
2.5854297e-05,-20.0098
2.5854297e-05,-20.517185
2.5854297e-05,108.55544
211.19998,843.47186
957.6,2495.0825
2563.5999,3305.2725
2965.6,3837.931
2886.8,3883.5994
3090.0002,3579.4912
3014.0,3117.1318
2269.2,2139.3574
1290.8,1132.8247
101.99996,27.593288
2.5854297e-05,0.95296776
2.5854297e-05,-16.312107
