y_true,y_pred
2.5854297e-05,-64.294655
2.5854297e-05,-79.722694
2.5854297e-05,-68.73881
2.5854297e-05,-48.945652
2.5854297e-05,-40.161655
2.5854297e-05,-19.08817
2.5854297e-05,-20.330357
2.5854297e-05,-17.555576
2.5854297e-05,-18.632298
2.5854297e-05,-13.472264
2.5854297e-05,-6.3736925
2.5854297e-05,13.487819
2.5854297e-05,48.593838
2.5854297e-05,174.50418
278.8,552.3194
644.4,1504.7023
1733.2001,2765.0137
3238.4001,3521.1172
3376.4001,3853.2805
2658.8,3731.5989
2492.4,3313.2915
2523.2,2335.2793
1336.8,1114.5242
154.00003,263.28647
2.5854297e-05,-51.814
2.5854297e-05,-121.991066
2.5854297e-05,-114.440895
2.5854297e-05,-74.167274
2.5854297e-05,-47.912876
2.5854297e-05,1.9574844
2.5854297e-05,9.497401
2.5854297e-05,-6.45963
2.5854297e-05,-15.962132
2.5854297e-05,-20.873325
2.5854297e-05,-1.9046372
2.5854297e-05,33.65481
2.5854297e-05,76.86404
2.5854297e-05,188.36716
769.6,752.8727
2399.6,1922.0101
3238.8,2971.9368
3706.4,3392.4673
3878.0,3486.2595
3744.8,3426.0078
3321.2,3171.8762
2601.2,2426.7466
1424.8,1222.574
159.6,275.47003
2.5854297e-05,-60.852573
2.5854297e-05,-124.58878
2.5854297e-05,-96.08756
2.5854297e-05,-61.722324
2.5854297e-05,-38.85068
2.5854297e-05,-8.388524
2.5854297e-05,-2.805211
2.5854297e-05,-3.7819567
2.5854297e-05,-6.3944445
2.5854297e-05,-17.098423
2.5854297e-05,-38.603977
2.5854297e-05,-65.19187
2.5854297e-05,-50.79453
2.5854297e-05,36.66537
746.4,522.0467
2225.2,1617.1771
3116.4,2754.4363
3652.4,3360.0066
3920.8,3599.1409
3756.4001,3616.1328
3248.8,3420.8264
2392.7998,2618.6562
1092.7999,1163.4984
142.4,223.79874
2.5854297e-05,-101.42289
2.5854297e-05,-183.27524
2.5854297e-05,-134.96738
2.5854297e-05,-87.68894
2.5854297e-05,-61.66953
2.5854297e-05,-25.243809
2.5854297e-05,-21.63773
2.5854297e-05,-13.573827
2.5854297e-05,-9.056188
2.5854297e-05,-35.0535
2.5854297e-05,-25.53397
2.5854297e-05,-22.260654
2.5854297e-05,45.474148
2.5854297e-05,282.9424
819.6,842.5744
2520.4,1968.5216
3531.2002,2953.3528
4015.2,3572.3228
4161.1997,3748.0327
3984.4,3615.9028
3379.2002,3251.378
2017.6001,2207.8425
1036.4,843.7355
71.6,133.54214
2.5854297e-05,-110.29392
2.5854297e-05,-111.855385
2.5854297e-05,-85.601295
2.5854297e-05,-67.40458
