y_true,y_pred
2.5854297e-05,60.681545
2.5854297e-05,46.762966
2.5854297e-05,42.79098
2.5854297e-05,48.210293
2.5854297e-05,-8.167638
2.5854297e-05,33.15939
2.5854297e-05,11.528712
2.5854297e-05,20.186245
2.5854297e-05,38.285854
2.5854297e-05,145.2601
49.199978,519.8589
299.6,1203.096
553.6,1635.2085
402.80002,1328.4048
735.2,1205.8967
502.4,1395.4908
1004.0,1383.7073
440.0,858.87115
168.80002,231.48648
2.5854297e-05,-162.63773
2.5854297e-05,-259.10092
2.5854297e-05,-178.11002
2.5854297e-05,-110.4177
2.5854297e-05,-114.774086
2.5854297e-05,-100.9896
2.5854297e-05,-108.49027
2.5854297e-05,-99.98856
2.5854297e-05,-103.440285
2.5854297e-05,-128.05551
2.5854297e-05,-74.812416
2.5854297e-05,-80.208534
2.5854297e-05,-105.408
2.5854297e-05,-78.87687
2.5854297e-05,75.27108
556.0,629.37335
1884.8,1841.6313
2858.8,3064.0278
3320.4,3464.7122
3487.2,3563.0535
3252.4001,3476.544
2737.2,2908.9233
1839.2001,1930.2561
779.2,853.8265
72.80001,108.80709
2.5854297e-05,-193.50204
2.5854297e-05,-69.6699
2.5854297e-05,71.27383
2.5854297e-05,2.8467054
2.5854297e-05,-47.225254
2.5854297e-05,-46.89127
2.5854297e-05,-8.970433
2.5854297e-05,-27.589085
2.5854297e-05,-43.37174
2.5854297e-05,-8.833898
2.5854297e-05,-11.824437
2.5854297e-05,-102.14823
2.5854297e-05,-56.36295
2.5854297e-05,205.51425
478.0,917.134
1843.6,2352.5044
2614.4001,3398.8289
3238.4001,3565.775
3271.6,3639.0837
3267.2002,3515.4402
2702.4,3117.6704
2024.8,2284.2737
954.39996,1247.1323
110.40005,394.26886
2.5854297e-05,-6.232335
2.5854297e-05,-53.045628
2.5854297e-05,-27.647251
2.5854297e-05,-97.49955
2.5854297e-05,-114.197365
2.5854297e-05,-80.17234
2.5854297e-05,-82.77982
2.5854297e-05,-88.45292
2.5854297e-05,-2.1408434
2.5854297e-05,134.85562
2.5854297e-05,55.19479
2.5854297e-05,-68.08866
2.5854297e-05,-43.53214
20.000027,187.78519
686.8,740.4919
1731.2001,1866.7529
2448.0,3197.45
3645.2002,3231.36
3701.6,3363.2112
3474.4,3507.5151
2936.4001,3296.578
2354.4,2445.7642
1224.0,1286.6735
102.80001,274.87598
2.5854297e-05,-91.88395
2.5854297e-05,-40.31693
2.5854297e-05,13.724452
2.5854297e-05,-12.068028
2.5854297e-05,-27.37772
2.5854297e-05,-46.67722
2.5854297e-05,-28.310825
2.5854297e-05,-15.515599
2.5854297e-05,39.06796
2.5854297e-05,141.6531
2.5854297e-05,83.04446
2.5854297e-05,29.820644
2.5854297e-05,18.205105
2.5854297e-05,223.08603
211.19998,778.69073
957.6,2173.5627
2563.5999,3187.8645
2965.6,3234.0476
2886.8,3324.1487
3090.0002,3572.1047
3014.0,3385.7507
2269.2,2415.719
1290.8,1235.7142
101.99996,255.25201
2.5854297e-05,-102.531654
2.5854297e-05,-51.493687
2.5854297e-05,26.980434
2.5854297e-05,25.886745
2.5854297e-05,16.238308
2.5854297e-05,9.017665
2.5854297e-05,36.02798
2.5854297e-05,24.556728
2.5854297e-05,91.198814
2.5854297e-05,154.85184
2.5854297e-05,121.42849
2.5854297e-05,61.9913
2.5854297e-05,12.795497
2.5854297e-05,180.47421
566.0,864.1922
2042.0001,2308.272
3286.8,3240.7942
3475.2,3286.6353
2967.6,3345.6243
3422.4001,3533.7625
2868.4,3318.1018
1306.4,2492.1228
750.0,1422.7794
157.6,414.7058
2.5854297e-05,-17.3494
2.5854297e-05,-53.492893
2.5854297e-05,-46.36899
2.5854297e-05,-84.3599
2.5854297e-05,-83.5156
2.5854297e-05,-44.228794
2.5854297e-05,-20.863682
2.5854297e-05,-100.41929
2.5854297e-05,-57.35825
2.5854297e-05,2.875392
2.5854297e-05,69.64419
2.5854297e-05,4.998683
2.5854297e-05,69.98574
2.5854297e-05,221.4401
769.2,1067.342
2440.0,2507.1467
3332.4001,3169.2322
3750.4001,3244.8086
3792.8,3339.2275
3616.0,3380.9775
3202.8,3143.6926
2500.4,2212.6946
1384.0,1183.1702
130.80002,199.5781
2.5854297e-05,-124.308876
2.5854297e-05,-66.952126
2.5854297e-05,10.791408
2.5854297e-05,-9.789342
2.5854297e-05,-37.606724
2.5854297e-05,-32.000034
2.5854297e-05,-50.775852
2.5854297e-05,-142.3724
2.5854297e-05,-91.57871
2.5854297e-05,33.65475
2.5854297e-05,33.874233
2.5854297e-05,-41.70377
2.5854297e-05,-19.622044
1.199977,246.09494
576.8,989.6338
1370.8,1992.9164
2404.4,2655.8755
3048.4,3037.4392
3240.8,3111.464
2657.2,2348.2056
1701.2,1939.0208
980.0,1272.435
830.0,643.8248
108.80001,-49.29807
2.5854297e-05,-255.95438
2.5854297e-05,-126.45225
2.5854297e-05,-0.68295753
2.5854297e-05,-11.982457
2.5854297e-05,15.017299
2.5854297e-05,-10.888707
2.5854297e-05,-6.181554
2.5854297e-05,-5.473607
2.5854297e-05,14.833461
2.5854297e-05,89.52535
2.5854297e-05,53.011745
2.5854297e-05,-18.23447
2.5854297e-05,-21.550571
2.5854297e-05,145.79465
278.8,642.4679
644.4,1709.1384
1733.2001,3005.2925
3238.4001,3553.1633
3376.4001,3880.1096
2658.8,3949.4563
2492.4,3499.6067
2523.2,2444.1116
1336.8,1415.2819
154.00003,363.6258
2.5854297e-05,-85.8762
2.5854297e-05,-73.95023
2.5854297e-05,-2.2576036
2.5854297e-05,2.7587538
2.5854297e-05,24.548672
2.5854297e-05,107.55868
2.5854297e-05,25.071072
2.5854297e-05,-93.07426
2.5854297e-05,-84.87565
2.5854297e-05,-39.971714
2.5854297e-05,-39.099277
2.5854297e-05,-70.08964
2.5854297e-05,-53.021885
2.5854297e-05,112.84133
769.6,941.5103
2399.6,2337.2695
3238.8,3196.3372
3706.4,3278.5525
3878.0,3473.9783
3744.8,3731.5122
3321.2,3527.4229
2601.2,2638.7324
1424.8,1460.8352
159.6,326.99094
2.5854297e-05,-76.71415
2.5854297e-05,-40.452366
2.5854297e-05,56.291897
2.5854297e-05,39.135525
2.5854297e-05,34.78903
2.5854297e-05,69.67849
2.5854297e-05,83.167625
2.5854297e-05,75.62783
2.5854297e-05,142.40201
2.5854297e-05,197.29959
2.5854297e-05,84.01107
2.5854297e-05,-108.857704
2.5854297e-05,-99.284096
2.5854297e-05,46.96066
746.4,739.6241
2225.2,1807.6548
3116.4,2683.3396
3652.4,3021.2659
3920.8,3269.0999
3756.4001,3617.72
3248.8,3497.4268
2392.7998,2486.1826
1092.7999,1171.1616
142.4,152.26724
2.5854297e-05,-199.6481
2.5854297e-05,-221.7012
2.5854297e-05,-71.09928
2.5854297e-05,-90.2006
2.5854297e-05,-152.98862
2.5854297e-05,-195.35324
2.5854297e-05,-256.52896
2.5854297e-05,-231.9078
2.5854297e-05,-106.89536
2.5854297e-05,-83.978065
2.5854297e-05,-71.33372
2.5854297e-05,-185.56076
2.5854297e-05,-95.19987
2.5854297e-05,172.12436
819.6,705.51965
2520.4,1836.3593
3531.2002,2908.1255
4015.2,3475.2578
4161.1997,3642.0237
3984.4,3705.5627
3379.2002,3388.5012
2017.6001,2194.9004
1036.4,926.90045
71.6,110.34676
2.5854297e-05,-226.62448
2.5854297e-05,-101.13328
2.5854297e-05,23.527615
2.5854297e-05,-22.162937
2.5854297e-05,-80.26078
2.5854297e-05,-59.858677
2.5854297e-05,-72.656044
2.5854297e-05,-145.1456
2.5854297e-05,-131.86069
2.5854297e-05,-53.429478
2.5854297e-05,71.53445
2.5854297e-05,13.225001
2.5854297e-05,3.5951796
2.5854297e-05,9.827907
843.2,716.7869
2421.5999,2460.4397
3320.4,3535.7417
3788.8003,3307.3928
3675.2,2823.2769
3585.2002,2773.2698
3086.4001,2347.4255
2393.6,1096.0648
1107.6,365.76035
138.4,-12.862523
2.5854297e-05,-82.0391
2.5854297e-05,-8.063939
2.5854297e-05,63.135952
2.5854297e-05,43.44528
2.5854297e-05,6.1124525
2.5854297e-05,40.751553
2.5854297e-05,-20.445286
2.5854297e-05,-96.61582
2.5854297e-05,-78.86216
2.5854297e-05,60.285732
2.5854297e-05,119.83633
2.5854297e-05,115.71682
2.5854297e-05,73.652245
2.5854297e-05,293.83176
361.6,1125.1451
1671.2,2813.1252
1234.4,3609.0881
1274.8,3667.7808
1592.4,3882.5183
1790.8,3813.0928
763.2,3144.3806
500.4,2126.243
202.80002,1210.7104
55.600002,370.7096
2.5854297e-05,30.144619
2.5854297e-05,59.694546
2.5854297e-05,149.1326
2.5854297e-05,104.28268
2.5854297e-05,53.432827
2.5854297e-05,61.67898
2.5854297e-05,42.00912
2.5854297e-05,31.386013
2.5854297e-05,50.249294
2.5854297e-05,124.615746
2.5854297e-05,60.338528
2.5854297e-05,-27.164402
2.5854297e-05,-93.77647
22.800014,172.08401
831.6,1004.4603
2213.6,2450.4167
2972.0,3219.5974
3640.4,3289.2078
3472.0,3442.7498
3593.2002,3739.6726
3158.0,3382.0647
2414.4,2245.9998
1294.0,1053.8258
192.4,124.14071
2.5854297e-05,-170.59427
2.5854297e-05,-113.06992
2.5854297e-05,-26.625645
2.5854297e-05,-64.84733
2.5854297e-05,-143.19351
2.5854297e-05,-160.03769
2.5854297e-05,-296.54556
2.5854297e-05,-287.95584
2.5854297e-05,-212.56332
2.5854297e-05,-79.412025
2.5854297e-05,-91.45829
2.5854297e-05,-97.23899
2.5854297e-05,2.3230238
23.199978,165.18436
818.8,684.8301
2076.4001,1833.5134
2904.8,3315.183
3192.4001,3265.4001
3030.0,3133.53
2972.8,3278.882
1826.8,2908.7273
654.8,1926.2971
430.0,910.18835
104.39999,280.35455
2.5854297e-05,-21.038853
2.5854297e-05,-49.642735
2.5854297e-05,44.428738
2.5854297e-05,-1.8074082
2.5854297e-05,8.580714
2.5854297e-05,36.952908
2.5854297e-05,100.23751
2.5854297e-05,70.581505
2.5854297e-05,68.067894
2.5854297e-05,282.85367
2.5854297e-05,265.2632
2.5854297e-05,229.70706
2.5854297e-05,203.82718
7.200038,398.37424
747.2,1118.1869
1520.4,2278.4568
2806.4,2964.0415
3476.0,3279.8289
3707.2,3460.2915
3539.6,3544.1934
3099.2,3273.9426
2427.2,2375.2698
1452.0,1202.4445
226.80002,250.83167
2.5854297e-05,-116.20908
2.5854297e-05,-101.30338
2.5854297e-05,-6.683263
2.5854297e-05,-57.32102
2.5854297e-05,-158.29276
2.5854297e-05,-124.313515
2.5854297e-05,-205.86795
2.5854297e-05,17.719753
2.5854297e-05,-96.96494
2.5854297e-05,-135.61618
2.5854297e-05,-156.31314
2.5854297e-05,-97.92893
2.5854297e-05,-1.5803574
6.7999525,206.51285
886.0,832.14087
2440.0,2551.316
3280.4,3492.5745
3680.4,3277.4048
3774.8,3398.6165
3584.4001,3591.7346
3146.8,3412.2808
2378.8,2541.6404
1147.6,1425.695
215.6,367.67435
2.5854297e-05,-94.45707
2.5854297e-05,-8.522435
2.5854297e-05,63.476223
2.5854297e-05,57.336514
2.5854297e-05,-20.073215
2.5854297e-05,38.604702
2.5854297e-05,14.675868
2.5854297e-05,3.559596
2.5854297e-05,23.16647
2.5854297e-05,65.31753
2.5854297e-05,121.43856
2.5854297e-05,130.57004
2.5854297e-05,153.3198
20.000027,320.90204
805.2,881.7619
2275.2,2095.6304
3076.4,3240.0354
3612.4,3182.4626
3752.0,3058.042
3564.8,3174.9487
3086.0,2941.896
2292.0,2033.6622
1222.8,986.4648
225.19998,215.79446
2.5854297e-05,-51.63547
2.5854297e-05,-86.55753
2.5854297e-05,-51.871372
2.5854297e-05,-20.420567
2.5854297e-05,2.1537123
2.5854297e-05,37.449673
2.5854297e-05,-7.414098
2.5854297e-05,-48.103245
2.5854297e-05,5.0794935
2.5854297e-05,121.20498
2.5854297e-05,113.33907
2.5854297e-05,83.94265
2.5854297e-05,110.53268
12.40005,243.09445
488.80002,754.3545
1502.4,1889.5673
2726.0,2827.05
3134.4,2932.904
3276.0002,3185.403
2731.6,3289.523
1730.0,3033.3306
810.8,2056.3848
422.4,1056.97
102.39999,240.79605
2.5854297e-05,-121.52079
2.5854297e-05,-123.7299
2.5854297e-05,-50.558323
2.5854297e-05,-24.530247
2.5854297e-05,-35.096348
2.5854297e-05,-100.921
2.5854297e-05,-156.236
2.5854297e-05,-183.83737
2.5854297e-05,-116.9398
2.5854297e-05,-52.33652
2.5854297e-05,-54.240086
2.5854297e-05,-39.09641
2.5854297e-05,63.816677
2.5854297e-05,246.54208
202.80002,714.28534
679.2,1639.2123
907.6,2274.3623
1729.2,2811.809
3468.8,2995.9229
1919.6,2996.066
940.4,2788.4495
1572.0,2033.5516
1092.7999,1293.9742
242.79999,599.5765
2.5854297e-05,100.63918
2.5854297e-05,-17.284946
2.5854297e-05,-95.54417
2.5854297e-05,-143.08853
2.5854297e-05,-231.27756
2.5854297e-05,-89.46525
2.5854297e-05,-81.52201
2.5854297e-05,-45.53098
2.5854297e-05,6.854762
2.5854297e-05,44.48361
2.5854297e-05,43.83212
2.5854297e-05,-23.00687
2.5854297e-05,24.123379
41.199978,241.01068
760.0,1065.5536
2189.5999,1970.7771
3444.8,2645.4846
3960.7998,3114.8066
4117.6,3290.1348
3962.8,3423.7532
3581.2,3150.1653
2812.4,2102.5466
1446.8,778.6865
288.80002,14.150905
2.5854297e-05,-183.81125
2.5854297e-05,-78.03037
2.5854297e-05,25.185268
2.5854297e-05,-15.577794
2.5854297e-05,-55.455235
2.5854297e-05,-89.77799
2.5854297e-05,-152.69193
2.5854297e-05,-230.15848
2.5854297e-05,-140.25473
2.5854297e-05,-68.57108
2.5854297e-05,-67.084145
2.5854297e-05,-129.31857
2.5854297e-05,-61.310947
40.000027,166.5972
1009.6,926.6587
2750.8,2274.112
3550.0,2934.5564
4145.6,2834.7456
4186.4,3246.916
3732.4,3716.8528
2863.2,3261.2666
1678.0,1201.3212
690.8,544.6439
254.80002,38.03085
0.39998925,-148.42899
2.5854297e-05,-133.00272
2.5854297e-05,-57.869053
2.5854297e-05,-22.825962
2.5854297e-05,-50.605015
2.5854297e-05,-52.87003
2.5854297e-05,57.694424
2.5854297e-05,39.107937
2.5854297e-05,119.54061
2.5854297e-05,161.83078
2.5854297e-05,120.57278
