stacking,weight,rf,lg,ann,lstm,real
0.10586068531833269,0.10717679560184479,0.12433892789860958,0.07913297868154459,0.17114175856113434,0.10627717524766922,0.14264473561936625
0.0032376236923435933,0.0018126723589375615,0.0025347279019540987,0.006971857718774328,0.005305498838424683,0.0021194517612457275,0.014218009478672987
0.001538972612121443,6.232268060557544e-05,0.000336443107393283,0.006415539176474402,0.005098015069961548,0.0004595071077346802,0.0
0.0035411214553848895,0.0020986441522836685,0.0003170242181946336,0.006415539176474402,0.00524631142616272,0.002532482147216797,0.0
0.000495078099622606,-0.000997862545773387,0.0002931536629349327,0.006415539176474402,0.0053099095821380615,-0.0006137341260910034,0.0
0.0009369443917549062,-0.0005438811494968832,0.0003170242181946336,0.006415539176474402,0.005790442228317261,-0.00015003234148025513,0.0
0.0012366972899342282,-0.00017346352979075164,1.3443749857790132e-05,0.0017512163771737019,-0.006950467824935913,-0.0001285076141357422,0.0
0.001253501233889561,-9.47997032199055e-05,1.3443749857790132e-05,0.0001952639415128746,-0.006998419761657715,-0.0001409575343132019,0.0
0.0014861963364126453,0.00014312202984001487,1.3443749857790132e-05,0.00017909039133222587,-0.006918072700500488,0.00010062754154205322,0.0
0.001333884637861763,-1.2099630112061277e-05,1.6633360899419711e-06,0.00017909039133222587,-0.006934493780136108,-5.649775266647339e-05,0.0
0.001376050535615704,3.175084202666767e-05,1.6633360899419711e-06,0.0001952639415128746,-0.006752640008926392,-9.521842002868652e-06,0.0
0.001309833959614928,-3.550843393895775e-05,1.6633360899419711e-06,0.0001952639415128746,-0.006746351718902588,-7.7858567237854e-05,0.0
0.00018082890840116468,-0.0011811434524133801,1.6633360899419711e-06,0.0001952639415128746,-0.00651097297668457,-0.0012408345937728882,0.0
0.008844421145855513,0.007853619754314423,0.006864562839515854,0.006651693842606381,0.03231924772262573,0.008151784539222717,0.002880773162345507
0.1678573386988929,0.16825485229492188,0.130042394953106,0.1415445006280615,0.21869580447673798,0.1720457375049591,0.15286683393736641
0.3820919481189301,0.38395026326179504,0.48024234971856045,0.4466727739749186,0.5630438923835754,0.387544184923172,0.4653842579685903
0.6305866246370099,0.6325345635414124,0.6227254672817186,0.6462674478339646,0.6835566759109497,0.6430525183677673,0.6828361676424124
0.8176562935600263,0.8212222456932068,0.7182576080346457,0.7348402496847334,0.6990551352500916,0.833559513092041,0.8190688597713968
0.8388540784485851,0.8400492668151855,0.7613428431578276,0.841613043226144,0.7742743492126465,0.8565881252288818,0.8835610073413251
0.817423977593076,0.8233581781387329,0.6732351877983805,0.6609412372603689,0.7352621555328369,0.8348045349121094,0.8924821113279434
0.6645495704224843,0.6649481654167175,0.7430432338171187,0.7697051694523083,0.7291187047958374,0.6752270460128784,0.8563330545488338
0.5145519686141804,0.515668511390686,0.6449858428137912,0.6315260752409175,0.6906250715255737,0.521849513053894,0.7560635628659047
0.5303212434174978,0.5330395698547363,0.5121842364685866,0.5114497743579283,0.6015149354934692,0.5410255789756775,0.59529783477372
0.3007000927711641,0.3011815547943115,0.34446403285697846,0.33081749817930134,0.34686824679374695,0.3043593168258667,0.36260570578942475
0.14023635672669885,0.14197540283203125,0.13133915015996508,0.07705492175741684,0.12984713912010193,0.14071905612945557,0.13502462596412976
0.002757116403127388,0.000900760933291167,0.0007514030357638069,0.014578811545184745,-0.004150182008743286,0.0016929134726524353,0.0159836446426912
0.0018119714626782836,0.000451267056632787,0.0003081265733462563,0.0014793930762138797,-0.004360854625701904,0.0004903450608253479,0.0
0.001712910022618273,0.0003501676255837083,0.00027753191128253687,0.0014793930762138797,-0.004336744546890259,0.0003898888826370239,0.0
0.0012367859640816565,-0.00013156511704437435,0.00027753191128253687,0.0014955666263945283,-0.004008769989013672,-9.637326002120972e-05,0.0
0.0012657195025305588,-0.00010162107355426997,0.00027753191128253687,0.0014955666263945283,-0.003949582576751709,-6.546080112457275e-05,0.0
-0.00025258221442880425,-0.001540095079690218,3.417217148388114e-06,0.0016650142631099208,0.009136736392974854,-0.00139559805393219,0.0
-0.0003499581948283798,-0.0016391535755246878,3.417217148388114e-06,0.0016650142631099208,0.009129345417022705,-0.0014963746070861816,0.0
-0.00026321706617971454,-0.0015512073878198862,3.417217148388114e-06,0.0016650142631099208,0.009103149175643921,-0.0014071613550186157,0.0
-0.00020029078579188045,-0.0014874287880957127,3.417217148388114e-06,0.0016650142631099208,0.009081721305847168,-0.00134248286485672,0.0
-0.00034095101457018223,-0.0016305373283103108,3.417217148388114e-06,0.0016650142631099208,0.00906902551651001,-0.0014880895614624023,0.0
-0.0003006311384141738,-0.0015896803233772516,3.417217148388114e-06,0.0016650142631099208,0.0090542733669281,-0.0014466643333435059,0.0
-0.0006791712269518225,-0.0019746385514736176,3.417217148388114e-06,0.0016650142631099208,0.009039163589477539,-0.001838192343711853,0.0
0.00847762800414814,0.006885519716888666,0.008932468110729489,0.017163690761875048,0.008043527603149414,0.007452845573425293,0.008549391320509246
0.1336961582700427,0.13509736955165863,0.12795687006232792,0.08654490956362278,0.15399475395679474,0.1347149908542633,0.1533314747700028
0.3910617100517546,0.39319899678230286,0.44054662925477395,0.39653342184749085,0.4428451657295227,0.39581984281539917,0.4730972957903541
0.5766159589398795,0.5772563815116882,0.6102204159171458,0.6427918165022968,0.6499699354171753,0.5872553586959839,0.684694730972958
0.6330036168214577,0.6311583518981934,0.7617039392812966,0.8184747762525729,0.7125314474105835,0.6423158645629883,0.8151658767772512
0.8274072861614691,0.8302528858184814,0.7617039392812966,0.7897621262937423,0.748236894607544,0.8433293104171753,0.8803085215128705
0.7921691794209967,0.7946614623069763,0.7115096694904185,0.7440141511552809,0.6822574138641357,0.8074375987052917,0.8864417805036707
0.8385542600884303,0.8413060307502747,0.7693154449440804,0.8016931087507959,0.753253161907196,0.8547788858413696,0.838119133909488
0.7295792779923184,0.7313249111175537,0.6657040444480131,0.7079488805608173,0.6563557386398315,0.7439166903495789,0.7517888672056501
0.6037081644090634,0.6051767468452454,0.543548677758699,0.5869360685432815,0.5920799970626831,0.6165618300437927,0.59734225443732
0.3489836177702976,0.34815430641174316,0.33920295757754515,0.3837910359356015,0.3584662675857544,0.3557139039039612,0.3763590744354614
0.10541730039334146,0.10480804741382599,0.12311863529952609,0.118788899797666,0.13617882132530212,0.1060248538851738,0.13902053712480253
-0.0003331268157480277,-0.002216736087575555,0.003844187139859853,0.01843894863597935,0.00882294774055481,-0.001363225281238556,0.014682650311309359
0.0001454270536847416,-0.0014620184665545821,0.0006265083678520567,0.010095275372996319,0.00880405306816101,-0.0008638128638267517,0.0
-0.00013636930875047127,-0.0017490925965830684,0.0006022171396410611,0.010095275372996319,0.008791059255599976,-0.001154094934463501,0.0
9.979111230147488e-05,-0.0012399941915646195,0.0002746235235052198,0.0031759593825096935,0.008767306804656982,-0.001023024320602417,0.0
-0.00013531471788529883,-0.0014618176501244307,0.0002746235235052198,0.002737373314971514,0.008734405040740967,-0.0012747719883918762,0.0
0.0013159806069377336,7.615842332597822e-05,0.00019997992298397647,0.0015161050402887752,0.0104542076587677,0.00023552030324935913,0.0
0.0012803948717690368,3.68371547665447e-05,1.5211840074764315e-05,0.0015161050402887752,0.010514259338378906,0.00020898133516311646,0.0
0.0013001935806504414,5.694203719031066e-05,1.5211840074764315e-05,0.0015161050402887752,0.01051175594329834,0.00022940337657928467,0.0
0.0013018376613638312,5.8800753322429955e-05,1.544787101154981e-05,0.0015161050402887752,0.010532140731811523,0.00023143738508224487,0.0
0.0013556858644821043,0.00011372161679901183,1.544787101154981e-05,0.0015161050402887752,0.01055210828781128,0.00028743594884872437,0.0
0.0012863709820079639,4.346905916463584e-05,1.544787101154981e-05,0.0015161050402887752,0.010575860738754272,0.00021619349718093872,0.0
0.0009735970682236024,-0.0002744249068200588,1.02209836829372e-05,0.0015161050402887752,0.010595440864562988,-0.00010650604963302612,0.0
0.00824469018296509,0.006847003009170294,0.010624476031196525,0.014473042125144022,0.014442265033721924,0.007186196744441986,0.013195799646872968
0.14335155107405556,0.14590948820114136,0.12843677205290097,0.07077427632706973,0.19399712979793549,0.14505697786808014,0.18130285289471237
0.5407387212652086,0.5445455312728882,0.47156613747261356,0.42208706569566923,0.39656350016593933,0.5486722588539124,0.48898801226651806
0.6451146269887199,0.6468033194541931,0.6186364491625208,0.6671707420058394,0.729796290397644,0.6594486832618713,0.695846110956231
0.808185505360858,0.8113841414451599,0.7655891436986911,0.784420862344608,0.7908490896224976,0.8238916993141174,0.800483226465942
0.8563208672095806,0.8597400188446045,0.7720744761172366,0.8052310529783085,0.8044337034225464,0.8739410042762756,0.7576433416968684
0.8879074680126453,0.891930878162384,0.7720744761172366,0.8056301449246049,0.815138578414917,0.9067792892456055,0.6717777158256667
0.7956893886446035,0.7975761890411377,0.7681186192795169,0.8099255008900808,0.7754096984863281,0.8110620975494385,0.5868413716197379
0.6989489374391464,0.7005679607391357,0.6795415257805967,0.7203624547389019,0.7233982086181641,0.7129361629486084,0.4921475699284453
0.5694270067094576,0.5704744458198547,0.5261397192359947,0.5762128311779052,0.5996133089065552,0.5819248557090759,0.41250813121457114
0.3574754497007443,0.35824400186538696,0.3399981852155994,0.36148510380014726,0.42008328437805176,0.3650829493999481,0.25536660161695013
0.12086540809204077,0.12065988034009933,0.12397950027287262,0.12191077382708664,0.16459406912326813,0.12249062210321426,0.10184927051389275
0.0018803781948811605,0.0005227237707003951,0.00423572717186132,0.00679598324052678,0.010764539241790771,0.0007211416959762573,0.01449679397825481
0.0017423719994686664,0.0003199150669388473,0.001090957102044941,0.00679598324052678,0.010783672332763672,0.0007357969880104065,0.0
0.0025518192354663655,0.0011347573017701507,0.0006779557233080043,0.00679598324052678,0.010805130004882812,0.0015934482216835022,0.0
0.0027013861811234414,0.001425619120709598,0.0011575278185287227,0.003566041271318321,0.010864049196243286,0.0016648992896080017,0.0
0.0019187863391448151,0.0006348630413413048,0.0013944832642141059,0.003566041271318321,0.010876327753067017,0.0008443593978881836,0.0
0.0020844403636636967,0.0023326207883656025,0.00018516468304681204,-0.040005489169009686,-0.009552747011184692,-8.34241509437561e-05,0.0
0.001990792750188486,0.002236076630651951,8.430182067545764e-05,-0.040005489169009686,-0.009478151798248291,-0.00017391890287399292,0.0
0.0013559845159397434,0.0004053177253808826,0.000921693608138988,-0.009825251539685302,-0.009401053190231323,-0.0003079846501350403,0.0
0.0016360416188737,0.0007602153345942497,0.00441232103600502,-0.009825251539685302,-0.009332418441772461,-0.00019158422946929932,0.0
0.001546241347637272,0.0006398985860869288,0.002905078221230165,-0.009825251539685302,-0.009218871593475342,-0.00020723789930343628,0.0
0.0017154353168155013,0.0008755110902711749,0.006051405426983544,-0.009825251539685302,-0.009118884801864624,-0.00018770992755889893,0.0
0.0014057866859136271,0.0002633138792589307,0.0031712704849133676,-0.003792054773496919,-0.009069204330444336,-0.00025069713592529297,0.0
0.010682751752045522,0.011151138693094254,0.08055694236229068,-0.000877672577280089,-0.005660831928253174,0.005587652325630188,0.010407954651054735
0.2206284486718294,0.22042986750602722,0.13197890572319879,0.16795205040441666,0.1675606071949005,0.226118266582489,0.15574760709971192
0.5283852628173465,0.5304350256919861,0.560847698245122,0.5289178899911738,0.49991512298583984,0.5351943969726562,0.4362977418455534
0.6512316039082638,0.6519376039505005,0.6223564043053437,0.6894509267289406,0.6996080875396729,0.6654880046844482,0.6335842393829569
0.8026100579551085,0.8031257390975952,0.7597050323341987,0.8419060286378178,0.7705262899398804,0.8191486597061157,0.7495585912089955
0.8458447852117021,0.847662627696991,0.7597050323341987,0.8305395621047009,0.7852047681808472,0.8638750314712524,0.8335656537496517
0.8530285517686773,0.8556130528450012,0.7597050323341987,0.8079674226068873,0.7570686340332031,0.8704015016555786,0.8538239940525973
0.731725377141389,0.7332075834274292,0.7597050323341987,0.78015035776179,0.7350105047225952,0.744125247001648,0.8194405724375058
0.6583482226938052,0.6599569320678711,0.6803587078763721,0.703413531103218,0.7202523946762085,0.6705597639083862,0.726698262243286
0.5013834501952628,0.5020456910133362,0.5383726247556349,0.5568386421803123,0.5692710876464844,0.5101054310798645,0.5736455719728649
0.3013112141066704,0.30184406042099,0.3478243021568143,0.35156229430408614,0.4362748861312866,0.3067293167114258,0.36241984945637024
0.10514767254224541,0.10604629665613174,0.12900355409507383,0.08092835942191415,0.12347295880317688,0.10453072935342789,0.1363256202955116
0.006235214138115835,0.0063041746616363525,0.002641516021938031,-0.03222997188497298,-0.008123010396957397,0.004253573715686798,0.016448285475327572
0.0017905546435220158,0.0018251303117722273,0.0003941743885343298,-0.03432351962572157,-0.00803983211517334,-0.0002660006284713745,0.0
0.001498692844937746,3.209273563697934e-05,0.00039983795064079487,0.0032639374828914635,-0.007865935564041138,0.00013565272092819214,0.0
0.001480553274517568,1.1971700587309897e-05,0.0002734321828666704,0.0032639374828914635,-0.007772266864776611,0.00012480467557907104,0.0
0.0012694483492094702,-0.00020302609482314438,0.0002734321828666704,0.0032639374828914635,-0.007815688848495483,-9.413808584213257e-05,0.0
0.0007689028940030835,-0.00054787693079561,3.308392727272857e-06,0.001258882593953311,0.0021713972091674805,-0.00046569108963012695,0.0
0.0007418034882989658,-0.0005788170383311808,3.308392727272857e-06,0.0014831732117619385,0.0027906298637390137,-0.0004789978265762329,0.0
0.0007414092943922915,-0.0005366418045014143,3.308392727272857e-06,0.0004649566925207429,0.003013432025909424,-0.0004945993423461914,0.0
0.0007418723071553098,-0.0005303428624756634,3.308392727272857e-06,0.0004649566925207429,0.003663957118988037,-0.0004830658435821533,0.0
0.0007198528945831896,-0.0005875478382222354,3.308392727272857e-06,0.0014831732117619385,0.004306823015213013,-0.00047592073678970337,0.0
0.0007550758167738845,-0.0004842807538807392,3.308392727272857e-06,-9.70420207409531e-05,0.004807084798812866,-0.00046046823263168335,0.0
0.0008443838451517426,-0.00038958541699685156,3.308392727272857e-06,-9.70420207409531e-05,0.00524294376373291,-0.00036074966192245483,0.0
0.016700926716089675,0.015677694231271744,0.0052323570893189775,0.00770346797086522,0.02245470881462097,0.016205966472625732,0.001951491497072763
0.14522791940532365,0.14703704416751862,0.07795098192028843,0.057188575104386984,0.15882804989814758,0.148665651679039,0.07071833472725583
0.20115659877103237,0.19844897091388702,0.42506572334147824,0.4244869042539187,0.4126744866371155,0.2003089189529419,0.2627079267726048
0.7326288952611961,0.7349947690963745,0.6264149024818425,0.6738000562576537,0.6554346084594727,0.7483778595924377,0.5181674565560822
0.781422750723351,0.7834451794624329,0.75658261793908,0.7821550831850522,0.7191097140312195,0.795417070388794,0.5834030294582288
0.8689538457230976,0.8718876838684082,0.7586024303599966,0.8048688218974772,0.7552224397659302,0.8868283033370972,0.7886813493169781
0.8013176773894606,0.8029592037200928,0.7586024303599966,0.8048688218974772,0.7362846732139587,0.8165955543518066,0.8526159278877431
0.8439703941827068,0.8468173146247864,0.7586024303599966,0.7899778208925421,0.7255629897117615,0.8602229952812195,0.8571694080475792
0.7155685760200812,0.7174805998802185,0.6833145892917138,0.7155520948243523,0.695514976978302,0.7293629050254822,0.7721401356751232
0.5431216491721432,0.5421570539474487,0.5574730859032548,0.6218815763263715,0.557211697101593,0.5533014535903931,0.6159278877427748
0.3471678683854137,0.34829530119895935,0.35095982209794613,0.3447586075317328,0.38044482469558716,0.352896124124527,0.38277111792584334
0.1418588240014619,0.1447974145412445,0.1322165915755389,0.06536947710526468,0.2067970186471939,0.14344213902950287,0.14199423845367531
0.0011549685560145204,-6.650356226600707e-05,0.0038688007719663575,0.0028307110245327687,0.010486066341400146,-8.899718523025513e-05,0.014589722144782083
0.002443919623867078,0.0011991271749138832,0.0012929308239212124,0.0028307110245327687,0.011226058006286621,0.0013844594359397888,0.0
0.0015168610381669978,0.00025141003425233066,0.0006941209320486217,0.0028307110245327687,0.011969894170761108,0.00046875327825546265,0.0
0.002740651673799428,0.0028345645405352116,0.0008769175304164854,-0.03055991661713249,0.012490630149841309,0.0011110007762908936,0.0
0.0007916802154168818,-0.0004853809950873256,0.0005265389232249359,0.0028307110245327687,0.012390285730361938,-0.0002653077244758606,0.0
0.0018166603321419258,0.0001573751214891672,0.00015341372766237933,0.008758421750534736,-0.004972279071807861,0.0006282106041908264,0.0
0.001741679092172132,8.478385279886425e-05,0.00015341372766237933,0.008758421750534736,-0.004566609859466553,0.0005576014518737793,0.0
0.0018241231782288596,0.00017229747027158737,6.362820738668277e-05,0.008758421750534736,-0.003953754901885986,0.0006577149033546448,0.0
0.0019396299569641353,0.0005804455722682178,2.3384800558887267e-05,0.0015769221780644411,-0.003360360860824585,0.0006553307175636292,0.0
0.0019388110067834992,0.0005835747579112649,9.02683116251061e-06,0.0015769221780644411,-0.0028862357139587402,0.0006632581353187561,0.0
0.0019339782239501339,0.0005827683489769697,9.02683116251061e-06,0.0015769221780644411,-0.0024278759956359863,0.0006660521030426025,0.0
0.001923902132066028,0.0005766111426055431,4.302429531655765e-06,0.0015769221780644411,-0.0019612908363342285,0.0006638020277023315,0.0
0.009188704599149911,0.007879272103309631,0.013258626721337475,0.012847967167580252,0.009454786777496338,0.007915422320365906,0.00715546882260013
0.1271703864490371,0.12555767595767975,0.13273400449788092,0.16416498683841796,0.1643330305814743,0.129353865981102,0.17340395873989412
0.3776537130599596,0.37625405192375183,0.382771108329063,0.4286517620897113,0.34431779384613037,0.3837692439556122,0.47532757178700863
0.7351956791835013,0.7400359511375427,0.5615197831090887,0.5579406151541272,0.5558599829673767,0.750418484210968,0.6790261128147943
0.810069782470563,0.8130379915237427,0.7038151422092561,0.7321313246645967,0.6664722561836243,0.8258345723152161,0.8005761546324692
0.8286078169940645,0.8312450647354126,0.7103099376420893,0.7750087593900506,0.7714773416519165,0.8472555875778198,0.8607006783756157
0.7578935827428928,0.7606977224349976,0.7358548490851099,0.7526338719827341,0.764744758605957,0.7723564505577087,0.8725025555245796
0.6604974257916306,0.6628645062446594,0.7358548490851099,0.7169131204388832,0.7374954223632812,0.6705557107925415,0.8325434439178516
0.6376844948959695,0.6414247155189514,0.640375237795236,0.612218096089207,0.6797308921813965,0.6488083600997925,0.7463990335470683
0.332140149818311,0.3311613202095032,0.5028469513005949,0.5079860560783507,0.5613646507263184,0.33589842915534973,0.5982715361025926
0.2525219199103711,0.2525133490562439,0.341700985592825,0.317321222487583,0.3275379538536072,0.2541186511516571,0.37477929560449774
0.08618109952244199,0.08789979666471481,0.12342415045130385,0.05328966702395068,0.13961036503314972,0.08496380597352982,0.13744075829383887
0.008211288902802902,0.006959707476198673,0.0007210454703847615,0.003146263686024427,0.002459973096847534,0.007231257855892181,0.015519003810054827
0.0022821028506105215,0.0009273758623749018,0.00032475719278092995,0.003146263686024427,0.002813100814819336,0.0011284425854682922,0.0
0.0021428183765675865,0.0007841320475563407,0.0002749361299876328,0.003146263686024427,0.0027400553226470947,0.0009857192635536194,0.0
0.0018899618456311375,0.0005270992405712605,0.0002749361299876328,0.003146263686024427,0.0027423501014709473,0.000724397599697113,0.0
0.0011580732298183535,-0.0002173171960748732,0.0002749361299876328,0.003146263686024427,0.002699911594390869,-3.282725811004639e-05,0.0
0.0027899779600529945,0.001457293750718236,7.22572054742532e-06,0.0011845354253641818,-0.003687351942062378,0.0015222132205963135,0.0
0.0027843762111671297,0.0014507707674056292,7.22572054742532e-06,0.0011845354253641818,-0.003779798746109009,0.0015148520469665527,0.0
0.0027964471036216725,0.0014622225426137447,7.22572054742532e-06,0.0011845354253641818,-0.0038712620735168457,0.001525774598121643,0.0
0.0027837229908442536,0.0014484790153801441,7.22572054742532e-06,0.0011845354253641818,-0.003961473703384399,0.0015110895037651062,0.0
0.002812344067457179,0.0014768026303499937,7.22572054742532e-06,0.0011845354253641818,-0.004047691822052002,0.0015392079949378967,0.0
0.0027981667503456788,0.0014616509433835745,7.22572054742532e-06,0.0011845354253641818,-0.004130184650421143,0.0015231519937515259,0.0
0.002773610262769661,0.0014355507446452975,7.22572054742532e-06,0.0011845354253641818,-0.004256993532180786,0.0014956146478652954,0.0
0.0264168554035046,0.025331366807222366,0.013198074218247449,0.010710046660773999,-0.006841003894805908,0.025409236550331116,0.013939224979091162
0.09497104085470749,0.09634145349264145,0.1029768171248653,0.05870045047521137,0.15401244163513184,0.09541565179824829,0.1688504785800576
0.5083993949059428,0.5146412253379822,0.43233917947304157,0.32524842469533516,0.3847624659538269,0.5151976943016052,0.43908558684137167
0.6963236971580186,0.6990221738815308,0.5400890197859803,0.5515410634909729,0.408025860786438,0.708677351474762,0.628844902890066
0.5630598463485419,0.5632868409156799,0.7328357322644833,0.6914615857087792,0.5726437568664551,0.5667158961296082,0.7590372641947775
0.6533102425287066,0.6559350490570068,0.7360521036802976,0.6911021216452692,0.6643222570419312,0.661392331123352,0.8346807917479789
0.6651953035162492,0.6673267483711243,0.7360521036802976,0.7111413188585792,0.6763825416564941,0.6742556095123291,0.8596784685438157
0.7472477124335524,0.7501696944236755,0.738056694681822,0.7268179502133896,0.6778857707977295,0.7592853307723999,0.8116346064492148
0.6930610143193557,0.6971222758293152,0.6492956683307131,0.6155910974146903,0.6081351637840271,0.7044482231140137,0.7148963850943221
0.5226485265115848,0.5254469513893127,0.5268689533346607,0.4921590500998807,0.5061907172203064,0.5303822755813599,0.5832171731251743
0.31749150465361714,0.3178422451019287,0.31567473046293903,0.330602981885479,0.3642655313014984,0.3234441876411438,0.36883189294675217
0.156346899057333,0.15819673240184784,0.13513639252619755,0.08745764746498785,0.1501927524805069,0.15772154927253723,0.13539633863023884
0.0036698086189264037,0.0017721432959660888,0.004048071615327941,0.017450941930091297,-0.005010098218917847,0.002510666847229004,0.015611931976582104
0.007110584387759625,0.005811259150505066,0.00034082178718957036,0.001984139863706445,-0.0051534175872802734,0.005961470305919647,0.0
0.0030153397681824904,0.0016551823355257511,0.0003108368304470465,0.0017761218742067153,-0.005215197801589966,0.0017250627279281616,0.0
0.0038507142329428402,0.002504067262634635,0.00028761811163566204,0.0017761218742067153,-0.005203157663345337,0.002589896321296692,0.0
0.0030789363144724993,0.0017187162302434444,0.0002384048823454208,0.0017761218742067153,-0.005178868770599365,0.0017950311303138733,0.0
0.0004157387613172636,-0.0009779756655916572,2.1159186580205063e-06,0.0022637777236408263,-0.0012887120246887207,-0.0008707419037818909,0.0
